Volume,Abs
0.945482,0.096031
0.946313,0.095114
0.947143,0.094215
0.947974,0.092804
0.948805,0.091788
0.949636,0.090889
0.950466,0.090458
0.951297,0.090058
0.952127,0.089381
0.952958,0.08877
0.953789,0.088227
0.954619,0.087728
0.95545,0.08694
0.956281,0.085728
0.957111,0.08465
0.957942,0.084371
0.958773,0.083816
0.959603,0.083416
0.960434,0.082958
0.961265,0.081672
0.962095,0.080718
0.962926,0.079977
0.963757,0.078925
0.964587,0.077619
0.965418,0.076412
0.966249,0.07597
0.967079,0.075804
0.96791,0.075119
0.968741,0.073798
0.969571,0.073055
0.970402,0.072593
0.971233,0.07194
0.972063,0.071617
0.972894,0.070814
0.973725,0.070217
0.974555,0.068974
0.975386,0.067542
0.976217,0.06637
0.977047,0.065691
0.977878,0.064535
0.978709,0.063653
0.979539,0.063333
0.98037,0.063213
0.981201,0.061786
0.982031,0.060756
0.982862,0.059681
0.983693,0.059153
0.984523,0.058047
0.985354,0.057377
0.986185,0.055995
0.987015,0.055106
0.987846,0.054296
0.988677,0.05367
0.989507,0.053817
0.990338,0.053439
0.991169,0.052719
0.991999,0.051994
0.99283,0.050905
0.993661,0.049837
0.994491,0.049206
0.995322,0.048267
0.996153,0.046809
0.996983,0.045572
0.997814,0.044707
0.998645,0.043819
0.999475,0.042666
1.000306,0.041725
1.001137,0.040807
1.001967,0.039579
1.002798,0.038838
1.003629,0.038307
1.004459,0.037306
1.00529,0.036222
1.006121,0.035289
1.006951,0.03479
1.007782,0.034007
1.008613,0.032927
1.009443,0.03205
1.010274,0.031422
1.011104,0.03045
1.011935,0.029028
1.012766,0.027675
1.013597,0.02602
1.014427,0.024533
1.015258,0.023338
1.016089,0.022553
1.016919,0.022308
1.01775,0.021273
1.018581,0.019927
1.019411,0.019419
1.020242,0.019025
1.021073,0.018273
1.021903,0.017119
1.022734,0.016188
1.023564,0.014999
1.024395,0.014109
1.025226,0.013296
1.026056,0.012366
1.026887,0.01145
1.027718,0.010694
1.028549,0.010082
1.029379,0.009029
1.03021,0.007839
1.031041,0.006288
1.031871,0.004836
1.032702,0.003935
1.033533,0.003195
1.034363,0.002648
