Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,mAU
2.140327,-0.058364,5.306357,9.37589,,,,,,,3.166226,-0.086634
2.14108,-0.058531,5.307864,9.375854,,,,,,,3.16698,-0.086634
2.141834,-0.058127,5.309371,9.375828,,,,,,,3.167733,-0.086634
2.142588,-0.057935,5.310878,9.375773,,,,,,,3.168487,-0.086634
2.143341,-0.057887,5.312385,9.375734,,,,,,,3.16924,-0.086634
2.144094,-0.057754,5.313892,9.375696,,,,,,,3.169993,-0.086634
2.144848,-0.057581,5.315399,9.375688,,,,,,,3.170747,-0.086634
2.145601,-0.057425,5.316906,9.375696,,,,,,,3.171501,-0.086634
2.146355,-0.057263,5.318413,9.375669,,,,,,,3.172254,-0.086634
2.147109,-0.05698,5.31992,9.375615,,,,,,,3.173007,-0.086634
2.147862,-0.056934,5.321427,9.37558,,,,,,,3.173761,-0.086634
2.148615,-0.057372,5.322934,9.37558,,,,,,,3.174515,-0.086634
2.149369,-0.057819,5.324441,9.375608,,,,,,,3.175268,-0.086634
2.150123,-0.058477,5.325948,9.375619,,,,,,,3.176022,-0.086774
2.150876,-0.058577,5.327455,9.375623,,,,,,,3.176775,-0.08701
2.151629,-0.058263,5.328962,9.375634,,,,,,,3.177529,-0.088292
2.152383,-0.057617,5.330469,9.37561,,,,,,,3.178282,-0.089267
2.153137,-0.057142,5.331976,9.375607,,,,,,,3.179036,-0.089847
2.15389,-0.057588,5.333483,9.375552,,,,,,,3.179789,-0.090177
2.154644,-0.05815,5.33499,9.375531,,,,,,,3.180542,-0.090766
2.155397,-0.058146,5.336497,9.375532,,,,,,,3.181296,-0.091156
2.15615,-0.058467,5.338004,9.375515,,,,,,,3.18205,-0.092107
2.156904,-0.058102,5.33951,9.37553,,,,,,,3.182803,-0.092614
2.157658,-0.057435,5.341018,9.375533,,,,,,,3.183557,-0.093059
2.158411,-0.057192,5.342525,9.375618,,,,,,,3.18431,-0.093341
2.159164,-0.057939,5.344031,9.375664,,,,,,,3.185064,-0.093744
2.159918,-0.058288,5.345539,9.375669,,,,,,,3.185817,-0.095187
2.160672,-0.05835,5.347045,9.3757,,,,,,,3.186571,-0.095844
2.161425,-0.05789,5.348552,9.375728,,,,,,,3.187324,-0.096283
2.162179,-0.05707,5.350059,9.375684,,,,,,,3.188078,-0.096676
2.162932,-0.056652,5.351566,9.375624,,,,,,,3.188831,-0.09654
2.163686,-0.056224,5.353073,9.375644,,,,,,,3.189585,-0.096398
2.164439,-0.056425,5.35458,9.375676,,,,,,,3.190338,-0.095873
2.165193,-0.056375,5.356087,9.375715,,,,,,,3.191092,-0.095832
2.165946,-0.055379,5.357594,9.375714,,,,,,,3.191845,-0.096093
2.166699,-0.054774,5.359101,9.375691,,,,,,,3.192599,-0.096111
2.167453,-0.054255,5.360608,9.375689,,,,,,,3.193352,-0.096776
2.168207,-0.053956,5.362115,9.37571,,,,,,,3.194106,-0.097286
2.16896,-0.053812,5.363622,9.375703,,,,,,,3.19486,-0.09772
2.169713,-0.053574,5.365129,9.375716,,,,,,,3.195613,-0.097263
2.170467,-0.053824,5.366636,9.375735,,,,,,,3.196366,-0.0968
2.171221,-0.053183,5.368143,9.375758,,,,,,,3.19712,-0.096205
2.171974,-0.052839,5.36965,9.375719,,,,,,,3.197873,-0.096011
2.172728,-0.05255,5.371157,9.375712,,,,,,,3.198627,-0.095701
2.173481,-0.052655,5.372663,9.37575,,,,,,,3.19938,-0.095416
2.174235,-0.052289,5.374171,9.375783,,,,,,,3.200134,-0.095472
2.174988,-0.052393,5.375678,9.375823,,,,,,,3.200887,-0.095925
2.175742,-0.052483,5.377184,9.375815,,,,,,,3.201641,-0.095885
2.176495,-0.05322,5.378692,9.375846,,,,,,,3.202394,-0.096143
2.177248,-0.053825,5.380198,9.375893,,,,,,,3.203148,-0.096789
2.178002,-0.053455,5.381705,9.375856,,,,,,,3.203901,-0.09686
2.178756,-0.053241,5.383213,9.375894,,,,,,,3.204655,-0.097345
2.179509,-0.054082,5.384719,9.375887,,,,,,,3.205409,-0.097885
2.180263,-0.054267,5.386226,9.375854,,,,,,,3.206162,-0.098386
2.181016,-0.054795,5.387733,9.375804,,,,,,,3.206915,-0.09849
2.18177,-0.054944,5.38924,9.375802,,,,,,,3.207669,-0.0988
2.182523,-0.055337,5.390747,9.37579,,,,,,,3.208422,-0.099459
2.183277,-0.054831,5.392254,9.375829,,,,,,,3.209176,-0.099483
2.18403,-0.054754,5.393761,9.375892,,,,,,,3.209929,-0.098895
2.184783,-0.054555,5.395268,9.375879,,,,,,,3.210683,-0.098257
2.185537,-0.054185,5.396775,9.375792,,,,,,,3.211436,-0.098303
2.186291,-0.053677,5.398282,9.375813,,,,,,,3.21219,-0.09792
2.187044,-0.052887,5.399789,9.375816,,,,,,,3.212944,-0.096798
2.187798,-0.051858,5.401296,9.375773,,,,,,,3.213697,-0.095971
2.188551,-0.050726,5.402803,9.375711,,,,,,,3.21445,-0.095369
2.189305,-0.050088,5.40431,9.375727,,,,,,,3.215204,-0.094753
2.190058,-0.050783,5.405817,9.375683,,,,,,,3.215957,-0.09435
2.190812,-0.051309,5.407324,9.375627,,,,,,,3.216711,-0.093955
2.191565,-0.050558,5.408831,9.375667,,,,,,,3.217464,-0.093323
2.192319,-0.049804,5.410338,9.375601,,,,,,,3.218218,-0.093442
2.193072,-0.049273,5.411845,9.375612,,,,,,,3.218971,-0.093785
2.193826,-0.049109,5.413352,9.375595,,,,,,,3.219725,-0.09371
2.194579,-0.049158,5.414859,9.375635,,,,,,,3.220479,-0.09346
2.195333,-0.04886,5.416366,9.375661,,,,,,,3.221232,-0.093017
2.196086,-0.049382,5.417872,9.37569,,,,,,,3.221985,-0.092657
2.19684,-0.04923,5.41938,9.375578,,,,,,,3.222739,-0.091903
2.197593,-0.04943,5.420887,9.375498,,,,,,,3.223493,-0.090929
2.198347,-0.049448,5.422393,9.375562,,,,,,,3.224246,-0.090135
2.1991,-0.050175,5.423901,9.375649,,,,,,,3.224999,-0.089597
2.199854,-0.050029,5.425407,9.37568,,,,,,,3.225753,-0.089379
2.200607,-0.049887,5.426914,9.375701,,,,,,,3.226506,-0.089359
2.201361,-0.050382,5.428421,9.375654,,,,,,,3.22726,-0.089944
2.202114,-0.050614,5.429928,9.375638,,,,,,,3.228014,-0.090231
2.202868,-0.05053,5.431435,9.375627,,,,,,,3.228767,-0.089405
2.203621,-0.050734,5.432942,9.375638,,,,,,,3.22952,-0.088958
2.204375,-0.051674,5.434449,9.375681,,,,,,,3.230274,-0.088406
2.205128,-0.051911,5.435956,9.375671,,,,,,,3.231028,-0.087626
2.205882,-0.051396,5.437463,9.375666,,,,,,,3.231781,-0.087011
2.206635,-0.051003,5.43897,9.375626,,,,,,,3.232534,-0.086736
2.207389,-0.051202,5.440477,9.375716,,,,,,,3.233288,-0.086759
2.208142,-0.051687,5.441984,9.375784,,,,,,,3.234042,-0.08728
2.208896,-0.051464,5.443491,9.375823,,,,,,,3.234795,-0.087542
2.20965,-0.051972,5.444998,9.375817,,,,,,,3.235548,-0.087237
2.210403,-0.052353,5.446505,9.37588,,,,,,,3.236302,-0.087338
2.211156,-0.052597,5.448012,9.375878,,,,,,,3.237055,-0.086919
2.21191,-0.053022,5.449519,9.375929,,,,,,,3.237809,-0.086424
2.212663,-0.052802,5.451026,9.375934,,,,,,,3.238563,-0.086497
2.213417,-0.053369,5.452533,9.375964,,,,,,,3.239316,-0.086949
2.21417,-0.052962,5.45404,9.376013,,,,,,,3.240069,-0.086725
2.214924,-0.052685,5.455547,9.37601,,,,,,,3.240823,-0.086409
2.215677,-0.052392,5.457054,9.375997,,,,,,,3.241577,-0.086411
2.216431,-0.051875,5.45856,9.376028,,,,,,,3.24233,-0.086346
2.217185,-0.052197,5.460068,9.37604,,,,,,,3.243083,-0.086394
2.217938,-0.051715,5.461575,9.376132,,,,,,,3.243837,-0.086193
2.218691,-0.051366,5.463081,9.376139,,,,,,,3.244591,-0.085901
2.219445,-0.051906,5.464589,9.376135,,,,,,,3.245344,-0.085766
2.220199,-0.051717,5.466095,9.376199,,,,,,,3.246098,-0.085417
2.220952,-0.051938,5.467602,9.376257,,,,,,,3.246851,-0.08485
2.221705,-0.051446,5.46911,9.376309,,,,,,,3.247604,-0.084659
2.222459,-0.051682,5.470616,9.376343,,,,,,,3.248358,-0.084584
2.223212,-0.052038,5.472123,9.376305,,,,,,,3.249112,-0.083977
2.223966,-0.051641,5.47363,9.376375,,,,,,,3.249865,-0.083849
2.22472,-0.051506,5.475137,9.376387,,,,,,,3.250618,-0.083849
2.225473,-0.052303,5.476644,9.376399,,,,,,,3.251372,-0.083849
2.226226,-0.052529,5.478151,9.376427,,,,,,,3.252126,-0.083849
2.22698,-0.052955,5.479658,9.376464,,,,,,,3.252879,-0.084172
2.227734,-0.052567,5.481165,9.376508,,,,,,,3.253633,-0.084823
2.228487,-0.052201,5.482672,9.376585,,,,,,,3.254386,-0.085156
2.22924,-0.052915,5.484179,9.376564,,,,,,,3.25514,-0.08514
2.229994,-0.053809,5.485686,9.376577,,,,,,,3.255893,-0.084914
2.230748,-0.054309,5.487193,9.376652,,,,,,,3.256647,-0.084903
2.231501,-0.053835,5.4887,9.376641,,,,,,,3.2574,-0.084618
2.232255,-0.053201,5.490207,9.376649,,,,,,,3.258153,-0.084814
2.233008,-0.053467,5.491714,9.376631,,,,,,,3.258907,-0.084964
2.233761,-0.052252,5.493221,9.376647,,,,,,,3.259661,-0.085155
2.234515,-0.051721,5.494728,9.376626,,,,,,,3.260414,-0.085007
2.235269,-0.051545,5.496234,9.376706,,,,,,,3.261168,-0.084734
2.236022,-0.051675,5.497742,9.376683,,,,,,,3.261921,-0.084519
2.236775,-0.051001,5.499249,9.376687,,,,,,,3.262675,-0.083971
2.237529,-0.051056,5.500755,9.376724,,,,,,,3.263428,-0.083826
2.238283,-0.050513,5.502263,9.376757,,,,,,,3.264182,-0.083708
2.239036,-0.049802,5.503769,9.376746,,,,,,,3.264935,-0.083638
2.239789,-0.049451,5.505276,9.376764,,,,,,,3.265689,-0.083567
2.240543,-0.04885,5.506783,9.376757,,,,,,,3.266442,-0.083555
2.241297,-0.048167,5.50829,9.37676,,,,,,,3.267196,-0.08377
2.24205,-0.046822,5.509797,9.376783,,,,,,,3.267949,-0.083885
2.242804,-0.046304,5.511304,9.376769,,,,,,,3.268703,-0.083745
2.243557,-0.046924,5.512811,9.376789,,,,,,,3.269456,-0.083214
2.24431,-0.047712,5.514318,9.376815,,,,,,,3.27021,-0.083185
2.245064,-0.047837,5.515825,9.376866,,,,,,,3.270963,-0.08394
2.245818,-0.047319,5.517332,9.376849,,,,,,,3.271717,-0.084569
2.246571,-0.047383,5.518839,9.376839,,,,,,,3.27247,-0.085112
2.247324,-0.046666,5.520346,9.376797,,,,,,,3.273224,-0.084805
2.248078,-0.04551,5.521853,9.376778,,,,,,,3.273977,-0.08511
2.248832,-0.0447,5.52336,9.376726,,,,,,,3.274731,-0.085211
2.249585,-0.044056,5.524867,9.376658,,,,,,,3.275484,-0.084425
2.250339,-0.043826,5.526374,9.376644,,,,,,,3.276238,-0.08443
2.251092,-0.043447,5.527881,9.376659,,,,,,,3.276991,-0.084427
2.251846,-0.04325,5.529388,9.376687,,,,,,,3.277745,-0.084089
2.252599,-0.042989,5.530895,9.376696,,,,,,,3.278498,-0.083367
2.253353,-0.043398,5.532402,9.376689,,,,,,,3.279252,-0.083144
2.254106,-0.043373,5.533909,9.376621,,,,,,,3.280005,-0.083144
2.254859,-0.04292,5.535416,9.376551,,,,,,,3.280759,-0.083144
2.255613,-0.042505,5.536922,9.376511,,,,,,,3.281512,-0.083144
2.256367,-0.041639,5.53843,9.376508,,,,,,,3.282266,-0.083144
2.25712,-0.041352,5.539937,9.37648,,,,,,,3.28302,-0.083144
2.257874,-0.041153,5.541443,9.376472,,,,,,,3.283773,-0.083144
2.258627,-0.040965,5.542951,9.376474,,,,,,,3.284526,-0.083144
2.259381,-0.041112,5.544457,9.376413,,,,,,,3.28528,-0.083144
2.260134,-0.040631,5.545964,9.37642,,,,,,,3.286033,-0.083073
2.260888,-0.040176,5.547472,9.376468,,,,,,,3.286787,-0.083051
2.261641,-0.040195,5.548978,9.376451,,,,,,,3.28754,-0.084257
2.262395,-0.040027,5.550485,9.37643,,,,,,,3.288294,-0.085209
2.263148,-0.040169,5.551992,9.376438,,,,,,,3.289047,-0.085211
2.263902,-0.040769,5.553499,9.376451,,,,,,,3.289801,-0.08502
2.264655,-0.040828,5.555006,9.376438,,,,,,,3.290555,-0.084523
2.265409,-0.040865,5.556513,9.376448,,,,,,,3.291308,-0.083953
2.266162,-0.040623,5.55802,9.376454,,,,,,,3.292061,-0.083771
2.266916,-0.040004,5.559527,9.376454,,,,,,,3.292815,-0.083928
2.267669,-0.039271,5.561034,9.376439,,,,,,,3.293568,-0.083908
2.268423,-0.038967,5.562541,9.376353,,,,,,,3.294322,-0.083459
2.269176,-0.039538,5.564048,9.376315,,,,,,,3.295075,-0.083255
2.26993,-0.039844,5.565555,9.376334,,,,,,,3.295829,-0.082872
2.270683,-0.040122,5.567062,9.376336,,,,,,,3.296582,-0.082686
2.271437,-0.040934,5.568569,9.376373,,,,,,,3.297336,-0.082435
2.27219,-0.04118,5.570076,9.376373,,,,,,,3.29809,-0.082435
2.272943,-0.040915,5.571583,9.37639,,,,,,,3.298843,-0.082435
2.273697,-0.04044,5.57309,9.37637,,,,,,,3.299596,-0.082435
2.274451,-0.040028,5.574597,9.376367,,,,,,,3.30035,-0.082755
2.275204,-0.039668,5.576104,9.376381,,,,,,,3.301104,-0.082467
2.275958,-0.039646,5.57761,9.376359,,,,,,,3.301857,-0.082355
2.276711,-0.039294,5.579118,9.376284,,,,,,,3.30261,-0.082221
2.277465,-0.039008,5.580625,9.376178,,,,,,,3.303364,-0.08215
2.278218,-0.039499,5.582131,9.376126,,,,,,,3.304117,-0.082079
2.278972,-0.039945,5.583639,9.37611,,,,,,,3.304871,-0.082008
2.279725,-0.040825,5.585145,9.376153,,,,,,,3.305624,-0.081937
2.280479,-0.041838,5.586652,9.376169,,,,,,,3.306378,-0.081865
2.281232,-0.041867,5.58816,9.376183,,,,,,,3.307131,-0.081794
2.281986,-0.041653,5.589666,9.376181,,,,,,,3.307885,-0.081723
2.282739,-0.041734,5.591173,9.376161,,,,,,,3.308639,-0.081723
2.283493,-0.041972,5.59268,9.376104,,,,,,,3.309392,-0.081723
2.284246,-0.041916,5.594187,9.376065,,,,,,,3.310145,-0.081723
2.285,-0.042576,5.595694,9.376032,,,,,,,3.310899,-0.081723
2.285753,-0.043194,5.597201,9.376026,,,,,,,3.311653,-0.081723
2.286507,-0.043364,5.598708,9.376028,,,,,,,3.312406,-0.081723
2.287261,-0.043476,5.600215,9.375981,,,,,,,3.313159,-0.081723
2.288014,-0.043139,5.601722,9.375909,,,,,,,3.313913,-0.081723
2.288767,-0.042746,5.603229,9.375862,,,,,,,3.314666,-0.081723
2.289521,-0.042728,5.604736,9.375847,,,,,,,3.31542,-0.081723
2.290274,-0.042864,5.606243,9.37586,,,,,,,3.316174,-0.081723
2.291028,-0.042649,5.60775,9.375903,,,,,,,3.316927,-0.081723
2.291781,-0.042528,5.609257,9.375911,,,,,,,3.31768,-0.081723
2.292535,-0.042612,5.610764,9.375896,,,,,,,3.318434,-0.081723
2.293288,-0.042975,5.612271,9.375933,,,,,,,3.319188,-0.081723
2.294042,-0.043451,5.613778,9.375953,,,,,,,3.319941,-0.081723
2.294796,-0.043451,5.615285,9.375932,,,,,,,3.320694,-0.081723
2.295549,-0.043288,5.616792,9.375882,,,,,,,3.321448,-0.081723
2.296302,-0.042972,5.618299,9.375838,,,,,,,3.322202,-0.081723
2.297056,-0.042628,5.619805,9.375798,,,,,,,3.322955,-0.081723
2.29781,-0.04218,5.621313,9.375751,,,,,,,3.323709,-0.081652
2.298563,-0.041976,5.622819,9.375756,,,,,,,3.324462,-0.08158
2.299316,-0.042066,5.624326,9.375756,,,,,,,3.325215,-0.081509
2.30007,-0.042205,5.625834,9.375723,,,,,,,3.325969,-0.081437
2.300823,-0.042232,5.62734,9.375758,,,,,,,3.326723,-0.081365
2.301577,-0.042502,5.628847,9.375787,,,,,,,3.327476,-0.081294
2.30233,-0.042697,5.630354,9.375765,,,,,,,3.328229,-0.081222
2.303084,-0.042617,5.631861,9.375731,,,,,,,3.328983,-0.081151
2.303837,-0.042792,5.633368,9.375709,,,,,,,3.329737,-0.081079
2.304591,-0.042406,5.634875,9.375725,,,,,,,3.33049,-0.081008
2.305345,-0.042748,5.636382,9.375744,,,,,,,3.331244,-0.081008
2.306098,-0.042595,5.637889,9.375712,,,,,,,3.331997,-0.081008
2.306851,-0.042516,5.639396,9.375655,,,,,,,3.332751,-0.081008
2.307605,-0.042778,5.640903,9.375607,,,,,,,3.333504,-0.081008
2.308359,-0.042615,5.64241,9.375535,,,,,,,3.334258,-0.081008
2.309112,-0.042009,5.643917,9.375486,,,,,,,3.335011,-0.081008
2.309865,-0.04152,5.645424,9.375484,,,,,,,3.335764,-0.081008
2.310619,-0.041297,5.646931,9.375409,,,,,,,3.336518,-0.081008
2.311372,-0.041897,5.648438,9.375378,,,,,,,3.337272,-0.081008
2.312126,-0.042291,5.649945,9.375392,,,,,,,3.338025,-0.081008
2.31288,-0.042317,5.651452,9.375388,,,,,,,3.338778,-0.081008
2.313633,-0.041858,5.652959,9.375339,,,,,,,3.339532,-0.081008
2.314386,-0.042283,5.654466,9.375288,,,,,,,3.340286,-0.081008
2.31514,-0.042784,5.655972,9.375249,,,,,,,3.341039,-0.081008
2.315894,-0.04247,5.65748,9.375163,,,,,,,3.341793,-0.081008
2.316647,-0.042599,5.658987,9.375113,,,,,,,3.342546,-0.081008
2.3174,-0.041993,5.660493,9.375103,,,,,,,3.3433,-0.081008
2.318154,-0.041122,5.662001,9.375092,,,,,,,3.344053,-0.081008
2.318908,-0.040736,5.663507,9.37506,,,,,,,3.344807,-0.081008
2.319661,-0.040667,5.665014,9.375008,,,,,,,3.34556,-0.081008
2.320415,-0.040133,5.666522,9.374948,,,,,,,3.346313,-0.080936
2.321168,-0.039987,5.668028,9.374943,,,,,,,3.347067,-0.080864
2.321921,-0.040365,5.669535,9.374989,,,,,,,3.347821,-0.080792
2.322675,-0.040224,5.671042,9.37499,,,,,,,3.348574,-0.080721
2.323429,-0.040435,5.672549,9.37495,,,,,,,3.349328,-0.080649
2.324182,-0.041203,5.674056,9.37491,,,,,,,3.350081,-0.080577
2.324935,-0.041705,5.675563,9.374848,,,,,,,3.350835,-0.080505
2.325689,-0.041658,5.67707,9.374788,,,,,,,3.351588,-0.080433
2.326443,-0.042256,5.678577,9.374737,,,,,,,3.352342,-0.080361
2.327196,-0.042789,5.680084,9.37468,,,,,,,3.353095,-0.08029
2.32795,-0.042875,5.681591,9.374605,,,,,,,3.353849,-0.08029
2.328703,-0.043497,5.683098,9.374626,,,,,,,3.354602,-0.08029
2.329457,-0.043808,5.684605,9.37464,,,,,,,3.355356,-0.08029
2.33021,-0.043596,5.686112,9.374606,,,,,,,3.356109,-0.08029
2.330964,-0.043415,5.687619,9.374554,,,,,,,3.356863,-0.08029
2.331717,-0.0435,5.689126,9.374545,,,,,,,3.357616,-0.08029
2.33247,-0.043534,5.690633,9.374548,,,,,,,3.35837,-0.08029
2.333224,-0.044255,5.69214,9.374581,,,,,,,3.359123,-0.08029
2.333978,-0.045438,5.693647,9.374613,,,,,,,3.359877,-0.08029
2.334731,-0.046073,5.695154,9.374694,,,,,,,3.360631,-0.08029
2.335485,-0.046727,5.696661,9.374783,,,,,,,3.361384,-0.080218
2.336238,-0.047277,5.698168,9.37483,,,,,,,3.362137,-0.080145
2.336992,-0.047365,5.699675,9.374819,,,,,,,3.362891,-0.080073
2.337745,-0.047103,5.701181,9.374827,,,,,,,3.363644,-0.080001
2.338499,-0.046819,5.702689,9.37486,,,,,,,3.364398,-0.079929
2.339252,-0.046798,5.704195,9.374893,,,,,,,3.365151,-0.079857
2.340006,-0.046214,5.705702,9.374888,,,,,,,3.365905,-0.079785
2.340759,-0.046143,5.70721,9.374884,,,,,,,3.366658,-0.079713
2.341513,-0.045702,5.708716,9.374902,,,,,,,3.367412,-0.079641
2.342266,-0.046161,5.710223,9.37488,,,,,,,3.368165,-0.079568
2.343019,-0.045145,5.71173,9.374884,,,,,,,3.368919,-0.079568
2.343773,-0.045432,5.713237,9.374823,,,,,,,3.369672,-0.079568
2.344527,-0.044828,5.714744,9.374838,,,,,,,3.370426,-0.079568
2.34528,-0.044238,5.716251,9.374908,,,,,,,3.371179,-0.079568
2.346034,-0.044654,5.717758,9.374898,,,,,,,3.371933,-0.079568
2.346787,-0.044968,5.719265,9.374895,,,,,,,3.372686,-0.079568
2.347541,-0.045181,5.720772,9.374899,,,,,,,3.37344,-0.079568
2.348294,-0.045094,5.722279,9.374908,,,,,,,3.374193,-0.079568
2.349048,-0.044405,5.723786,9.374891,,,,,,,3.374947,-0.079568
2.349801,-0.044727,5.725293,9.374847,,,,,,,3.3757,-0.079568
2.350554,-0.045244,5.7268,9.374838,,,,,,,3.376454,-0.079568
2.351308,-0.046691,5.728307,9.374844,,,,,,,3.377207,-0.079568
2.352062,-0.047222,5.729814,9.374849,,,,,,,3.377961,-0.079568
2.352815,-0.047466,5.731321,9.374865,,,,,,,3.378715,-0.079568
2.353569,-0.047702,5.732828,9.374783,,,,,,,3.379468,-0.079568
2.354322,-0.047273,5.734335,9.374721,,,,,,,3.380221,-0.079568
2.355076,-0.047463,5.735842,9.374706,,,,,,,3.380975,-0.079568
2.355829,-0.047678,5.737349,9.374756,,,,,,,3.381728,-0.079568
2.356583,-0.047953,5.738856,9.374786,,,,,,,3.382482,-0.079568
2.357336,-0.047714,5.740363,9.374831,,,,,,,3.383235,-0.079568
2.35809,-0.048313,5.741869,9.374825,,,,,,,3.383989,-0.079496
2.358843,-0.047847,5.743377,9.374863,,,,,,,3.384742,-0.079424
2.359597,-0.047919,5.744884,9.374875,,,,,,,3.385496,-0.079351
2.36035,-0.048477,5.74639,9.374881,,,,,,,3.38625,-0.079279
2.361104,-0.048002,5.747898,9.374923,,,,,,,3.387003,-0.079206
2.361857,-0.047328,5.749404,9.374958,,,,,,,3.387756,-0.079134
2.362611,-0.047588,5.750911,9.374951,,,,,,,3.38851,-0.079062
2.363364,-0.047849,5.752418,9.374965,,,,,,,3.389264,-0.078989
2.364118,-0.047112,5.753925,9.374947,,,,,,,3.390017,-0.078917
2.364872,-0.046664,5.755432,9.37495,,,,,,,3.39077,-0.078844
2.365625,-0.04643,5.756939,9.374953,,,,,,,3.391524,-0.078844
2.366378,-0.046245,5.758446,9.374908,,,,,,,3.392277,-0.078844
2.367132,-0.046387,5.759953,9.374993,,,,,,,3.393031,-0.078844
2.367885,-0.045511,5.76146,9.375041,,,,,,,3.393785,-0.078844
2.368639,-0.045016,5.762967,9.375035,,,,,,,3.394538,-0.078844
2.369392,-0.044961,5.764474,9.375061,,,,,,,3.395291,-0.078844
2.370146,-0.045455,5.765981,9.375049,,,,,,,3.396045,-0.078844
2.370899,-0.045573,5.767488,9.375058,,,,,,,3.396799,-0.078844
2.371653,-0.044378,5.768995,9.374989,,,,,,,3.397552,-0.078844
2.372406,-0.044017,5.770502,9.374939,,,,,,,3.398305,-0.078844
2.37316,-0.044364,5.772009,9.374919,,,,,,,3.399059,-0.078844
2.373913,-0.043472,5.773516,9.374909,,,,,,,3.399813,-0.078844
2.374667,-0.043501,5.775023,9.374866,,,,,,,3.400566,-0.078844
2.375421,-0.044087,5.77653,9.374898,,,,,,,3.40132,-0.078844
2.376174,-0.043233,5.778037,9.374895,,,,,,,3.402073,-0.078844
2.376927,-0.043137,5.779543,9.374963,,,,,,,3.402826,-0.078844
2.377681,-0.044694,5.781051,9.374993,,,,,,,3.40358,-0.078844
2.378434,-0.046068,5.782557,9.37498,,,,,,,3.404334,-0.078844
2.379188,-0.047136,5.784064,9.374938,,,,,,,3.405087,-0.078844
2.379941,-0.047857,5.785572,9.374887,,,,,,,3.40584,-0.078844
2.380695,-0.048471,5.787078,9.374937,,,,,,,3.406594,-0.078772
2.381448,-0.048319,5.788585,9.374945,,,,,,,3.407348,-0.078699
2.382202,-0.049407,5.790092,9.375017,,,,,,,3.408101,-0.078626
2.382956,-0.049736,5.791599,9.37499,,,,,,,3.408854,-0.078554
2.383709,-0.049646,5.793106,9.374967,,,,,,,3.409608,-0.078481
2.384462,-0.050275,5.794613,9.374997,,,,,,,3.410362,-0.078408
2.385216,-0.050805,5.79612,9.374949,,,,,,,3.411115,-0.078336
2.38597,-0.051672,5.797627,9.375011,,,,,,,3.411869,-0.078263
2.386723,-0.052325,5.799134,9.375051,,,,,,,3.412622,-0.07819
2.387476,-0.052717,5.800641,9.375074,,,,,,,3.413375,-0.078118
2.38823,-0.053086,5.802148,9.375079,,,,,,,3.414129,-0.078118
2.388983,-0.052658,5.803655,9.375091,,,,,,,3.414883,-0.078118
2.389737,-0.051525,5.805162,9.375089,,,,,,,3.415636,-0.078118
2.390491,-0.051,5.806669,9.37506,,,,,,,3.416389,-0.078118
2.391244,-0.050855,5.808176,9.375048,,,,,,,3.417143,-0.078118
2.391997,-0.051391,5.809683,9.375064,,,,,,,3.417897,-0.078118
2.392751,-0.051559,5.81119,9.375136,,,,,,,3.41865,-0.078118
2.393505,-0.051722,5.812697,9.375144,,,,,,,3.419404,-0.078783
2.394258,-0.051827,5.814204,9.375174,,,,,,,3.420157,-0.079279
2.395011,-0.052461,5.815711,9.37524,,,,,,,3.420911,-0.079619
2.395765,-0.05251,5.817218,9.375261,,,,,,,3.421664,-0.079878
2.396519,-0.053093,5.818725,9.375269,,,,,,,3.422418,-0.080314
2.397272,-0.053273,5.820231,9.375255,,,,,,,3.423171,-0.080404
2.398026,-0.053218,5.821739,9.375193,,,,,,,3.423924,-0.080445
2.398779,-0.053813,5.823246,9.375169,,,,,,,3.424678,-0.080867
2.399532,-0.054108,5.824752,9.375203,,,,,,,3.425432,-0.081135
2.400286,-0.053768,5.82626,9.375227,,,,,,,3.426185,-0.08165
2.40104,-0.054375,5.827766,9.375242,,,,,,,3.426939,-0.082306
2.401793,-0.055385,5.829273,9.375239,,,,,,,3.427692,-0.082708
2.402546,-0.056049,5.830781,9.375282,,,,,,,3.428446,-0.08202
2.4033,-0.056383,5.832287,9.375294,,,,,,,3.429199,-0.081662
2.404054,-0.056368,5.833794,9.375319,,,,,,,3.429953,-0.081661
2.404807,-0.056958,5.835301,9.375314,,,,,,,3.430706,-0.08173
2.40556,-0.058021,5.836808,9.375331,,,,,,,3.43146,-0.081853
2.406314,-0.058581,5.838315,9.375322,,,,,,,3.432213,-0.082166
2.407068,-0.058853,5.839822,9.375295,,,,,,,3.432967,-0.082238
2.407821,-0.059198,5.841329,9.375302,,,,,,,3.43372,-0.082231
2.408575,-0.059697,5.842836,9.375313,,,,,,,3.434474,-0.082196
2.409328,-0.060212,5.844343,9.375333,,,,,,,3.435227,-0.082948
2.410081,-0.060336,5.84585,9.37533,,,,,,,3.435981,-0.083138
2.410835,-0.060517,5.847357,9.375352,,,,,,,3.436734,-0.082783
2.411589,-0.061008,5.848864,9.375299,,,,,,,3.437488,-0.083563
2.412342,-0.06076,5.850371,9.375264,,,,,,,3.438241,-0.083778
2.413095,-0.060728,5.851878,9.375286,,,,,,,3.438995,-0.083822
2.413849,-0.061177,5.853385,9.375314,,,,,,,3.439748,-0.083381
