Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,Fraction,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,Fraction,ml,mAU
-0.800573,1.260957,-0.575463,16.461699,1.225919,0,,,,,,,0.22511,-1.311795
-0.799742,1.24683,-0.573802,16.461697,1.234227,0,,,,,,,0.22594,-1.311795
-0.798911,1.233759,-0.57214,16.461712,1.242536,0,,,,,,,0.226771,-1.311795
-0.798081,1.220373,-0.570479,16.461792,1.250844,0,,,,,,,0.227602,-1.311795
-0.79725,1.206738,-0.568817,16.461845,1.259153,0,,,,,,,0.228433,-1.311795
-0.796419,1.194046,-0.567156,16.461864,1.267461,0,,,,,,,0.229263,-1.311795
-0.795589,1.1804,-0.565495,16.461863,1.27577,0,,,,,,,0.230094,-1.311795
-0.794758,1.166904,-0.563833,16.461807,1.284078,0,,,,,,,0.230924,-1.311795
-0.793927,1.154464,-0.562172,16.461742,1.292387,0,,,,,,,0.231755,-1.311795
-0.793097,1.141432,-0.560511,16.46171,1.300695,0,,,,,,,0.232586,-1.311795
-0.792266,1.129156,-0.55885,16.461678,1.309003,0,,,,,,,0.233416,-1.311795
-0.791435,1.118185,-0.557188,16.461613,1.317312,0,,,,,,,0.234247,-1.311795
-0.790605,1.106691,-0.555527,16.46158,1.325621,0,,,,,,,0.235078,-1.311795
-0.789774,1.094999,-0.553866,16.46163,1.333929,0,,,,,,,0.235909,-1.311795
-0.788943,1.08289,-0.552204,16.461676,1.342238,0,,,,,,,0.236739,-1.311795
-0.788113,1.071813,-0.550543,16.461714,1.350546,0,,,,,,,0.23757,-1.311795
-0.787282,1.060863,-0.548882,16.461733,1.358855,0,,,,,,,0.2384,-1.311795
-0.786451,1.050421,-0.54722,16.461731,1.367163,0,,,,,,,0.239231,-1.311795
-0.785621,1.040153,-0.545559,16.461733,1.375471,0,,,,,,,0.240062,-1.311795
-0.78479,1.030022,-0.543898,16.461767,1.38378,0,,,,,,,0.240892,-1.311795
-0.783959,1.02002,-0.542236,16.46184,1.392089,0,,,,,,,0.241723,-1.311795
-0.783129,1.010048,-0.540575,16.461912,1.400397,0,,,,,,,0.242554,-1.311795
-0.782298,1.001113,-0.538914,16.461987,1.408706,0,,,,,,,0.243384,-1.311795
-0.781467,0.991496,-0.537252,16.461954,1.417014,0,,,,,,,0.244215,-1.311795
-0.780637,0.981446,-0.535591,16.461924,1.425322,0,,,,,,,0.245046,-1.311795
-0.779806,0.972366,-0.53393,16.461874,1.433631,0,,,,,,,0.245876,-1.311795
-0.778975,0.963219,-0.532268,16.461834,1.441939,0,,,,,,,0.246707,-1.311795
-0.778145,0.953472,-0.530607,16.461817,1.450248,0,,,,,,,0.247538,-1.311795
-0.777314,0.944198,-0.528946,16.461767,1.458557,0,,,,,,,0.248368,-1.311795
-0.776483,0.935292,-0.527284,16.461683,1.466865,0,,,,,,,0.249199,-1.311795
-0.775653,0.926849,-0.525623,16.461657,1.475173,0,,,,,,,0.25003,-1.311795
-0.774822,0.917953,-0.523962,16.461626,1.483482,0,,,,,,,0.25086,-1.311795
-0.773991,0.910153,-0.5223,16.461607,1.49179,0,,,,,,,0.251691,-1.311795
-0.773161,0.903182,-0.520639,16.461605,1.500099,0,,,,,,,0.252522,-1.311795
-0.77233,0.895618,-0.518978,16.461582,1.508407,0,,,,,,,0.253352,-1.311795
-0.7715,0.88788,-0.517316,16.461506,1.516716,0,,,,,,,0.254183,-1.311795
-0.770669,0.880721,-0.515655,16.461416,1.525024,0,,,,,,,0.255014,-1.311795
-0.769838,0.873706,-0.513994,16.4613,1.533333,0,,,,,,,0.255844,-1.311795
-0.769008,0.866377,-0.512332,16.461222,1.541641,0,,,,,,,0.256675,-1.311795
-0.768177,0.858792,-0.510671,16.461174,1.54995,0,,,,,,,0.257506,-1.311795
-0.767346,0.851275,-0.50901,16.461109,1.558258,0,,,,,,,0.258336,-1.311795
-0.766515,0.844191,-0.507348,16.46104,1.566567,0,,,,,,,0.259167,-1.311795
-0.765685,0.837633,-0.505687,16.46096,1.574875,0,,,,,,,0.259998,-1.311795
-0.764854,0.83037,-0.504026,16.460945,1.583184,0,,,,,,,0.260828,-1.311795
-0.764024,0.822604,-0.502364,16.460964,1.591492,0,,,,,,,0.261659,-1.311795
-0.763193,0.815456,-0.500703,16.460985,1.599801,0,,,,,,,0.26249,-1.311795
-0.762362,0.808923,-0.499042,16.46106,1.608109,0,,,,,,,0.26332,-1.311795
-0.761532,0.802365,-0.49738,16.461042,1.616418,0,,,,,,,0.264151,-1.311795
-0.760701,0.795804,-0.495719,16.461103,1.624726,0,,,,,,,0.264982,-1.311795
-0.75987,0.788976,-0.494058,16.461031,1.633035,0,,,,,,,0.265812,-1.311795
-0.75904,0.782455,-0.492396,16.461048,1.641343,0,,,,,,,0.266643,-1.311795
-0.758209,0.775902,-0.490735,16.461069,1.649652,0,,,,,,,0.267474,-1.311795
-0.757378,0.768919,-0.489074,16.461098,1.65796,0,,,,,,,0.268304,-1.311795
-0.756548,0.762443,-0.487412,16.461098,1.666269,0,,,,,,,0.269135,-1.311795
-0.755717,0.756897,-0.485751,16.461105,1.674577,0,,,,,,,0.269966,-1.311795
-0.754886,0.750945,-0.48409,16.461054,1.682886,0,,,,,,,0.270796,-1.311795
-0.754056,0.744807,-0.482428,16.461042,1.691194,0,,,,,,,0.271627,-1.311795
-0.753225,0.73915,-0.480767,16.461145,1.699503,0,,,,,,,0.272458,-1.311795
-0.752394,0.733639,-0.479106,16.461176,1.707811,0,,,,,,,0.273288,-1.311795
-0.751564,0.728156,-0.477444,16.461226,1.71612,0,,,,,,,0.274119,-1.311795
-0.750733,0.722039,-0.475783,16.461256,1.724428,0,,,,,,,0.27495,-1.311795
-0.749902,0.716044,-0.474122,16.461287,1.732737,0,,,,,,,0.27578,-1.311795
-0.749072,0.710584,-0.472461,16.461367,1.741045,0,,,,,,,0.276611,-1.311795
-0.748241,0.705216,-0.470799,16.461493,1.749354,0,,,,,,,0.277442,-1.311795
-0.74741,0.700161,-0.469138,16.461529,1.757662,0,,,,,,,0.278272,-1.311795
-0.74658,0.695417,-0.467476,16.461582,1.765971,0,,,,,,,0.279103,-1.311795
-0.745749,0.690674,-0.465815,16.461548,1.774279,0,,,,,,,0.279934,-1.311795
-0.744918,0.685959,-0.464154,16.46151,1.782588,0,,,,,,,0.280764,-1.311795
-0.744088,0.680911,-0.462493,16.461506,1.790896,0,,,,,,,0.281595,-1.311795
-0.743257,0.67585,-0.460831,16.461521,1.799205,0,,,,,,,0.282426,-1.311795
-0.742426,0.670787,-0.45917,16.461515,1.807513,0,,,,,,,0.283256,-1.311795
-0.741596,0.665895,-0.457509,16.461508,1.815822,0,,,,,,,0.284087,-1.311795
-0.740765,0.660888,-0.455847,16.461489,1.82413,0,,,,,,,0.284918,-1.311795
-0.739934,0.65564,-0.454186,16.46155,1.832439,0,,,,,,,0.285748,-1.311795
-0.739104,0.651108,-0.452525,16.461613,1.840747,0,,,,,,,0.286579,-1.311795
-0.738273,0.646874,-0.450863,16.461699,1.849056,0,,,,,,,0.28741,-1.311795
-0.737442,0.642454,-0.449202,16.461744,1.857364,0,,,,,,,0.28824,-1.311795
-0.736612,0.638682,-0.447541,16.461777,1.865672,0,,,,,,,0.289071,-1.311795
-0.735781,0.634764,-0.445879,16.461817,1.873981,0,,,,,,,0.289902,-1.311795
-0.73495,0.6305,-0.444218,16.461868,1.88229,0,,,,,,,0.290732,-1.311795
-0.73412,0.626289,-0.442557,16.461893,1.890598,0,,,,,,,0.291563,-1.311795
-0.733289,0.622333,-0.440895,16.461979,1.898907,0,,,,,,,0.292394,-1.311795
-0.732458,0.618255,-0.439234,16.462088,1.907215,0,,,,,,,0.293224,-1.311795
-0.731628,0.614315,-0.437573,16.462223,1.915523,0,,,,,,,0.294055,-1.311795
-0.730797,0.610792,-0.435911,16.462309,1.923832,0,,,,,,,0.294886,-1.311795
-0.729966,0.607136,-0.43425,16.462378,1.93214,0,,,,,,,0.295716,-1.311795
-0.729136,0.603759,-0.432589,16.462526,1.940449,0,,,,,,,0.296547,-1.311795
-0.728305,0.60056,-0.430927,16.462622,1.948758,0,,,,,,,0.297378,-1.311795
-0.727474,0.597563,-0.429266,16.462757,1.957066,0,,,,,,,0.298208,-1.311795
-0.726644,0.594273,-0.427605,16.462715,1.965374,0,,,,,,,0.299039,-1.311795
-0.725813,0.591212,-0.425943,16.462715,1.973683,0,,,,,,,0.29987,-1.311795
-0.724982,0.588178,-0.424282,16.462711,1.981991,0,,,,,,,0.3007,-1.311795
-0.724152,0.585112,-0.422621,16.462698,1.9903,0,,,,,,,0.301531,-1.311795
-0.723321,0.581803,-0.420959,16.462727,1.998608,0,,,,,,,0.302362,-1.311795
-0.72249,0.578586,-0.419298,16.462812,2.006917,0,,,,,,,0.303192,-1.311795
-0.72166,0.575731,-0.417637,16.462879,2.015225,0,,,,,,,0.304023,-1.311795
-0.720829,0.57278,-0.415975,16.46282,2.023534,0,,,,,,,0.304854,-1.311795
-0.719998,0.569886,-0.414314,16.462736,2.031842,0,,,,,,,0.305684,-1.311795
-0.719168,0.566943,-0.412653,16.462725,2.040151,0,,,,,,,0.306515,-1.311795
-0.718337,0.56361,-0.410991,16.462831,2.04846,0,,,,,,,0.307346,-1.311795
-0.717506,0.560615,-0.40933,16.462851,2.056768,0,,,,,,,0.308176,-1.311795
-0.716676,0.557715,-0.407669,16.462803,2.065076,0,,,,,,,0.309007,-1.311795
-0.715845,0.554427,-0.406007,16.46282,2.073385,0,,,,,,,0.309838,-1.311795
-0.715014,0.551407,-0.404346,16.462795,2.081693,0,,,,,,,0.310668,-1.311795
-0.714184,0.54844,-0.402685,16.462744,2.090002,0,,,,,,,0.311499,-1.311795
-0.713353,0.545855,-0.401023,16.462725,2.09831,0,,,,,,,0.31233,-1.311795
-0.712522,0.543624,-0.399362,16.462734,2.106619,0,,,,,,,0.31316,-1.311795
-0.711692,0.541642,-0.397701,16.462791,2.114927,0,,,,,,,0.313991,-1.311795
-0.710861,0.538941,-0.396039,16.462795,2.123236,0,,,,,,,0.314821,-1.311795
-0.71003,0.536331,-0.394378,16.462805,2.131544,0,,,,,,,0.315652,-1.311795
-0.7092,0.534339,-0.392717,16.462831,2.139853,0,,,,,,,0.316483,-1.311795
-0.708369,0.532627,-0.391055,16.462851,2.148161,0,,,,,,,0.317314,-1.311795
-0.707538,0.52987,-0.389394,16.462656,2.15647,0,,,,,,,0.318144,-1.311795
-0.706708,0.527291,-0.387733,16.462582,2.164778,0,,,,,,,0.318975,-1.311795
-0.705877,0.524898,-0.386071,16.462523,2.173087,0,,,,,,,0.319806,-1.311795
-0.705046,0.521989,-0.38441,16.462622,2.181395,0,,,,,,,0.320636,-1.311795
-0.704216,0.518997,-0.382749,16.462698,2.189704,0,,,,,,,0.321467,-1.311795
-0.703385,0.516296,-0.381087,16.46269,2.198012,0,,,,,,,0.322297,-1.311795
-0.702554,0.513544,-0.379426,16.46277,2.206321,0,,,,,,,0.323128,-1.311795
-0.701724,0.511532,-0.377765,16.46269,2.214629,0,,,,,,,0.323959,-1.311795
-0.700893,0.509488,-0.376104,16.462753,2.222938,0,,,,,,,0.32479,-1.311795
-0.700062,0.506961,-0.374442,16.462759,2.231246,0,,,,,,,0.32562,-1.311795
-0.699232,0.504099,-0.372781,16.462799,2.239555,0,,,,,,,0.326451,-1.311795
-0.698401,0.501327,-0.371119,16.462816,2.247863,0,,,,,,,0.327281,-1.311795
-0.69757,0.499652,-0.369458,16.462799,2.256172,0,,,,,,,0.328112,-1.311795
-0.69674,0.497222,-0.367797,16.462898,2.26448,0,,,,,,,0.328943,-1.311795
-0.695909,0.494649,-0.366136,16.462929,2.272789,0,,,,,,,0.329773,-1.311795
-0.695078,0.492,-0.364474,16.462902,2.281097,0,,,,,,,0.330604,-1.311795
-0.694248,0.489179,-0.362813,16.462923,2.289406,0,,,,,,,0.331435,-1.311795
-0.693417,0.486527,-0.361152,16.463017,2.297714,0,,,,,,,0.332265,-1.311795
-0.692586,0.483647,-0.35949,16.463045,2.306023,0,,,,,,,0.333096,-1.311795
-0.691756,0.481134,-0.357829,16.462975,2.314331,0,,,,,,,0.333927,-1.311795
-0.690925,0.478561,-0.356168,16.463013,2.322639,0,,,,,,,0.334757,-1.311795
-0.690094,0.476309,-0.354506,16.463114,2.330948,0,,,,,,,0.335588,-1.311795
-0.689264,0.474118,-0.352845,16.463192,2.339257,0,,,,,,,0.336419,-1.311795
-0.688433,0.471711,-0.351184,16.463247,2.347565,0,,,,,,,0.337249,-1.311795
-0.687603,0.468608,-0.349522,16.463215,2.355874,0,,,,,,,0.33808,-1.311795
-0.686772,0.465563,-0.347861,16.463179,2.364182,0,,,,,,,0.338911,-1.311795
-0.685941,0.462964,-0.3462,16.463228,2.37249,0,,,,,,,0.339741,-1.311795
-0.68511,0.460717,-0.344538,16.46323,2.380799,0,,,,,,,0.340572,-1.311795
-0.68428,0.458462,-0.342877,16.463213,2.389108,0,,,,,,,0.341403,-1.311795
-0.683449,0.455398,-0.341216,16.463186,2.397416,0,,,,,,,0.342233,-1.311795
-0.682618,0.452778,-0.339554,16.463137,2.405725,0,,,,,,,0.343064,-1.311795
-0.681788,0.450475,-0.337893,16.463242,2.414033,0,,,,,,,0.343895,-1.311795
-0.680957,0.448772,-0.336232,16.463285,2.422341,0,,,,,,,0.344725,-1.311795
-0.680127,0.446865,-0.33457,16.463261,2.43065,0,,,,,,,0.345556,-1.311795
-0.679296,0.444447,-0.332909,16.463186,2.438959,0,,,,,,,0.346387,-1.311795
-0.678465,0.441809,-0.331248,16.463202,2.447267,0,,,,,,,0.347217,-1.311795
-0.677634,0.439155,-0.329586,16.463301,2.455575,0,,,,,,,0.348048,-1.311795
-0.676804,0.43703,-0.327925,16.463305,2.463884,0,,,,,,,0.348879,-1.311795
-0.675973,0.434726,-0.326264,16.463327,2.472192,0,,,,,,,0.349709,-1.311795
-0.675143,0.432646,-0.324602,16.463402,2.480501,0,,,,,,,0.35054,-1.311795
-0.674312,0.43105,-0.322941,16.463469,2.48881,0,,,,,,,0.351371,-1.311795
-0.673481,0.429339,-0.32128,16.463539,2.497118,0,,,,,,,0.352201,-1.311795
-0.672651,0.427677,-0.319618,16.46357,2.505426,0,,,,,,,0.353032,-1.311795
-0.67182,0.425411,-0.317957,16.463556,2.513735,0,,,,,,,0.353863,-1.311795
-0.670989,0.422738,-0.316296,16.463459,2.522043,0,,,,,,,0.354693,-1.311795
-0.670159,0.420039,-0.314634,16.4634,2.530352,0,,,,,,,0.355524,-1.311795
-0.669328,0.417807,-0.312973,16.463341,2.538661,0,,,,,,,0.356355,-1.311795
-0.668497,0.415788,-0.311312,16.463196,2.546969,0,,,,,,,0.357185,-1.311795
-0.667667,0.413628,-0.30965,16.46306,2.555277,0,,,,,,,0.358016,-1.311795
-0.666836,0.411407,-0.307989,16.462982,2.563586,0,,,,,,,0.358847,-1.311795
-0.666005,0.409893,-0.306328,16.462919,2.571894,0,,,,,,,0.359677,-1.311795
-0.665175,0.408223,-0.304666,16.462915,2.580203,0,,,,,,,0.360508,-1.311795
-0.664344,0.405801,-0.303005,16.463005,2.588511,0,,,,,,,0.361339,-1.311795
-0.663513,0.403752,-0.301344,16.462988,2.59682,0,,,,,,,0.362169,-1.311795
-0.662683,0.401806,-0.299682,16.46298,2.605128,0,,,,,,,0.363,-1.311795
-0.661852,0.400067,-0.298021,16.462954,2.613437,0,,,,,,,0.363831,-1.311795
-0.661021,0.398542,-0.29636,16.462967,2.621745,0,,,,,,,0.364661,-1.311795
-0.660191,0.395806,-0.294698,16.462866,2.630054,0,,,,,,,0.365492,-1.311795
-0.65936,0.392697,-0.293037,16.462856,2.638362,0,,,,,,,0.366323,-1.311795
-0.658529,0.390835,-0.291376,16.462845,2.646671,0,,,,,,,0.367153,-1.311795
-0.657699,0.389106,-0.289714,16.462799,2.654979,0,,,,,,,0.367984,-1.311795
-0.656868,0.38806,-0.288053,16.462851,2.663288,0,,,,,,,0.368815,-1.311795
-0.656037,0.385724,-0.286392,16.462812,2.671596,0,,,,,,,0.369645,-1.311795
-0.655207,0.38331,-0.28473,16.462852,2.679905,0,,,,,,,0.370476,-1.311795
-0.654376,0.381961,-0.283069,16.462856,2.688213,0,,,,,,,0.371307,-1.311795
-0.653545,0.380465,-0.281408,16.462883,2.696522,0,,,,,,,0.372137,-1.311795
-0.652715,0.378819,-0.279746,16.462851,2.70483,0,,,,,,,0.372968,-1.311795
-0.651884,0.377838,-0.278085,16.462742,2.713139,0,,,,,,,0.373799,-1.311795
-0.651053,0.376952,-0.276424,16.462799,2.721447,0,,,,,,,0.374629,-1.311795
-0.650223,0.375459,-0.274763,16.462849,2.729756,0,,,,,,,0.37546,-1.311795
-0.649392,0.374001,-0.273101,16.462852,2.738064,0,,,,,,,0.376291,-1.311795
-0.648561,0.37218,-0.27144,16.462824,2.746373,0,,,,,,,0.377121,-1.311795
-0.647731,0.370602,-0.269779,16.46273,2.754681,0,,,,,,,0.377952,-1.311795
-0.6469,0.368504,-0.268117,16.462698,2.76299,0,,,,,,,0.378783,-1.311795
-0.646069,0.366822,-0.266456,16.462593,2.771298,0,,,,,,,0.379613,-1.311795
-0.645239,0.365482,-0.264795,16.462593,2.779607,0,,,,,,,0.380444,-1.311795
-0.644408,0.363459,-0.263133,16.462595,2.787915,0,,,,,,,0.381275,-1.311795
-0.643577,0.361835,-0.261472,16.462669,2.796224,0,,,,,,,0.382105,-1.311795
-0.642747,0.360472,-0.259811,16.462645,2.804532,0,,,,,,,0.382936,-1.311795
-0.641916,0.359554,-0.258149,16.46273,2.81284,0,,,,,,,0.383767,-1.311795
-0.641085,0.358292,-0.256488,16.46273,2.821149,0,,,,,,,0.384597,-1.311795
-0.640255,0.356619,-0.254827,16.462742,2.829458,0,,,,,,,0.385428,-1.311795
-0.639424,0.355796,-0.253165,16.462759,2.837766,0,,,,,,,0.386259,-1.311795
-0.638593,0.354002,-0.251504,16.46277,2.846075,0,,,,,,,0.387089,-1.311795
-0.637763,0.352901,-0.249843,16.462772,2.854383,0,,,,,,,0.38792,-1.311795
-0.636932,0.351341,-0.248181,16.46278,2.862691,0,,,,,,,0.388751,-1.311795
-0.636101,0.350472,-0.24652,16.462826,2.871,0,,,,,,,0.389581,-1.311795
-0.635271,0.349416,-0.244859,16.462795,2.879309,0,,,,,,,0.390412,-1.311795
-0.63444,0.348239,-0.243197,16.462767,2.887617,0,,,,,,,0.391243,-1.311795
-0.633609,0.347061,-0.241536,16.462774,2.895926,0,,,,,,,0.392073,-1.311795
-0.632779,0.345898,-0.239875,16.46277,2.904234,0,,,,,,,0.392904,-1.311795
-0.631948,0.345102,-0.238213,16.462824,2.912542,0,,,,,,,0.393735,-1.311795
-0.631117,0.343456,-0.236552,16.462847,2.920851,0,,,,,,,0.394565,-1.311795
-0.630287,0.342291,-0.234891,16.462933,2.92916,0,,,,,,,0.395396,-1.311795
-0.629456,0.342048,-0.233229,16.463032,2.937468,0,,,,,,,0.396227,-1.311795
-0.628625,0.341137,-0.231568,16.463108,2.945776,0,,,,,,,0.397057,-1.311795
-0.627795,0.340283,-0.229907,16.463118,2.954085,0,,,,,,,0.397888,-1.311795
-0.626964,0.338982,-0.228245,16.463163,2.962393,0,,,,,,,0.398718,-1.311795
-0.626133,0.337597,-0.226584,16.463232,2.970702,0,,,,,,,0.399549,-1.311795
-0.625303,0.336346,-0.224923,16.463278,2.979011,0,,,,,,,0.40038,-1.311795
-0.624472,0.334889,-0.223261,16.463261,2.987319,0,,,,,,,0.401211,-1.311795
-0.623641,0.33367,-0.2216,16.463264,2.995627,0,,,,,,,0.402041,-1.311795
-0.622811,0.332853,-0.219939,16.463295,3.003936,0,,,,,,,0.402872,-1.311795
-0.62198,0.332063,-0.218277,16.463255,3.012245,0,,,,,,,0.403702,-1.311795
-0.621149,0.331127,-0.216616,16.463243,3.020553,0,,,,,,,0.404533,-1.311795
-0.620319,0.329805,-0.214955,16.463202,3.028862,0,,,,,,,0.405364,-1.311795
-0.619488,0.328831,-0.213293,16.463209,3.03717,0,,,,,,,0.406194,-1.311795
-0.618657,0.32883,-0.211632,16.463142,3.045478,0,,,,,,,0.407025,-1.311795
-0.617827,0.328282,-0.209971,16.463078,3.053787,0,,,,,,,0.407856,-1.311795
-0.616996,0.327339,-0.208309,16.463055,3.062096,0,,,,,,,0.408687,-1.311795
-0.616165,0.32678,-0.206648,16.463114,3.070404,0,,,,,,,0.409517,-1.311795
-0.615335,0.325897,-0.204987,16.463154,3.078712,0,,,,,,,0.410348,-1.311795
-0.614504,0.325257,-0.203325,16.463163,3.087021,0,,,,,,,0.411178,-1.311795
-0.613673,0.324739,-0.201664,16.463205,3.095329,0,,,,,,,0.412009,-1.311795
-0.612843,0.32328,-0.200003,16.463234,3.103638,0,,,,,,,0.41284,-1.311795
-0.612012,0.321952,-0.198341,16.463303,3.111947,0,,,,,,,0.41367,-1.311795
-0.611181,0.320427,-0.19668,16.463253,3.120255,0,,,,,,,0.414501,-1.311795
-0.610351,0.318865,-0.195019,16.463203,3.128563,0,,,,,,,0.415332,-1.311795
-0.60952,0.317893,-0.193357,16.463203,3.136872,0,,,,,,,0.416162,-1.311795
-0.608689,0.316519,-0.191696,16.463247,3.14518,0,,,,,,,0.416993,-1.311795
-0.607859,0.315572,-0.190035,16.463276,3.153489,0,,,,,,,0.417824,-1.311795
-0.607028,0.315534,-0.188374,16.463268,3.161798,0,,,,,,,0.418654,-1.311795
-0.606197,0.31455,-0.186712,16.463249,3.170106,0,,,,,,,0.419485,-1.311795
-0.605367,0.313565,-0.185051,16.463181,3.178414,0,,,,,,,0.420316,-1.311795
-0.604536,0.313451,-0.183389,16.463217,3.186723,0,,,,,,,0.421146,-1.311795
-0.603705,0.313043,-0.181728,16.463194,3.195031,0,,,,,,,0.421977,-1.311795
-0.602875,0.312497,-0.180067,16.463167,3.20334,0,,,,,,,0.422808,-1.311795
-0.602044,0.311579,-0.178406,16.463146,3.211648,0,,,,,,,0.423638,-1.311795
-0.601213,0.31052,-0.176744,16.463072,3.219957,0,,,,,,,0.424469,-1.311795
-0.600383,0.309444,-0.175083,16.462986,3.228265,0,,,,,,,0.4253,-1.311795
-0.599552,0.308625,-0.173422,16.462847,3.236574,0,,,,,,,0.42613,-1.311795
-0.598722,0.30817,-0.17176,16.462717,3.244882,0,,,,,,,0.426961,-1.311795
-0.597891,0.306667,-0.170099,16.462679,3.253191,0,,,,,,,0.427792,-1.311795
-0.59706,0.305641,-0.168438,16.462618,3.261499,0,,,,,,,0.428622,-1.311795
-0.596229,0.304186,-0.166776,16.462568,3.269808,0,,,,,,,0.429453,-1.311795
-0.595399,0.303741,-0.165115,16.462515,3.278116,0,,,,,,,0.430284,-1.311795
-0.594568,0.302525,-0.163454,16.462517,3.286425,0,,,,,,,0.431114,-1.311795
-0.593737,0.301706,-0.161792,16.462528,3.294733,0,,,,,,,0.431945,-1.311795
-0.592907,0.300799,-0.160131,16.462507,3.303042,0,,,,,,,0.432776,-1.311795
-0.592076,0.299426,-0.15847,16.46254,3.31135,0,,,,,,,0.433606,-1.311795
-0.591246,0.298953,-0.156808,16.462524,3.319659,0,,,,,,,0.434437,-1.311795
-0.590415,0.297597,-0.155147,16.462488,3.327967,0,,,,,,,0.435268,-1.311795
-0.589584,0.297502,-0.153486,16.462482,3.336276,0,,,,,,,0.436098,-1.311795
-0.588754,0.297107,-0.151824,16.462437,3.344584,0,,,,,,,0.436929,-1.311795
-0.587923,0.296137,-0.150163,16.462402,3.352893,0,,,,,,,0.43776,-1.311795
-0.587092,0.295362,-0.148502,16.462393,3.361201,0,,,,,,,0.43859,-1.311795
-0.586262,0.294232,-0.14684,16.462389,3.36951,0,,,,,,,0.439421,-1.311795
-0.585431,0.293043,-0.145179,16.462435,3.377818,0,,,,,,,0.440252,-1.311795
-0.5846,0.292729,-0.143518,16.462452,3.386127,0,,,,,,,0.441082,-1.311795
-0.58377,0.292117,-0.141856,16.462429,3.394435,0,,,,,,,0.441913,-1.311795
-0.582939,0.291416,-0.140195,16.462433,3.402744,0,,,,,,,0.442744,-1.311795
-0.582108,0.289698,-0.138534,16.462412,3.411052,0,,,,,,,0.443574,-1.311795
-0.581278,0.288642,-0.136872,16.462437,3.419361,0,,,,,,,0.444405,-1.311795
-0.580447,0.286665,-0.135211,16.462433,3.427669,0,,,,,,,0.445236,-1.311795
-0.579616,0.285897,-0.13355,16.462404,3.435977,0,,,,,,,0.446066,-1.311795
-0.578786,0.285805,-0.131888,16.462309,3.444286,0,,,,,,,0.446897,-1.311795
-0.577955,0.28526,-0.130227,16.462221,3.452595,0,,,,,,,0.447728,-1.311795
-0.577124,0.283472,-0.128566,16.462194,3.460903,0,,,,,,,0.448558,-1.311795
-0.576294,0.282647,-0.126904,16.462208,3.469212,0,,,,,,,0.449389,-1.311795
-0.575463,0.282659,-0.125243,16.462255,3.47752,0,,,,,,,0.45022,-1.311795
-0.574632,0.281506,-0.123582,16.46228,3.485828,0,,,,,,,0.45105,-1.311795
-0.573802,0.280401,-0.12192,16.462307,3.494137,0,,,,,,,0.451881,-1.311795
-0.572971,0.279321,-0.120259,16.462366,3.502446,0,,,,,,,0.452712,-1.311795
-0.57214,0.278618,-0.118598,16.462444,3.510754,0,,,,,,,0.453542,-1.311795
-0.57131,0.27836,-0.116936,16.462519,3.519063,0,,,,,,,0.454373,-1.311795
-0.570479,0.278189,-0.115275,16.462599,3.527371,0,,,,,,,0.455204,-1.311795
-0.569648,0.278466,-0.113614,16.462675,3.535679,0,,,,,,,0.456034,-1.311795
-0.568818,0.277762,-0.111952,16.462688,3.543988,0,,,,,,,0.456865,-1.311795
-0.567987,0.277634,-0.110291,16.462706,3.552297,0,,,,,,,0.457696,-1.311795
-0.567156,0.277387,-0.10863,16.462748,3.560605,0,,,,,,,0.458526,-1.311795
-0.566326,0.276802,-0.106968,16.462826,3.568913,0,,,,,,,0.459357,-1.311795
-0.565495,0.275489,-0.105307,16.462914,3.577222,0,,,,,,,0.460188,-1.311795
-0.564664,0.274486,-0.103646,16.463001,3.58553,0,,,,,,,0.461018,-1.311795
-0.563834,0.274369,-0.101984,16.463036,3.593839,0,,,,,,,0.461849,-1.311795
-0.563003,0.273204,-0.100323,16.462988,3.602148,0,,,,,,,0.46268,-1.311795
-0.562172,0.272005,-0.098662,16.462856,3.610456,0,,,,,,,0.46351,-1.311795
-0.561342,0.271234,-0.097,16.462709,3.618764,0,,,,,,,0.464341,-1.311795
-0.560511,0.270679,-0.095339,16.462603,3.627073,0,,,,,,,0.465172,-1.311795
-0.55968,0.270132,-0.093678,16.462566,3.635381,0,,,,,,,0.466002,-1.311795
-0.55885,0.269358,-0.092016,16.462622,3.64369,0,,,,,,,0.466833,-1.311795
-0.558019,0.26835,-0.090355,16.462706,3.651999,0,,,,,,,0.467664,-1.311795
-0.557188,0.267449,-0.088694,16.462755,3.660307,0,,,,,,,0.468494,-1.311795
-0.556358,0.266616,-0.087032,16.462795,3.668615,0,,,,,,,0.469325,-1.311795
-0.555527,0.265876,-0.085371,16.46278,3.676924,0,,,,,,,0.470156,-1.311795
-0.554696,0.266039,-0.08371,16.462698,3.685232,0,,,,,,,0.470986,-1.311795
-0.553866,0.26584,-0.082049,16.462708,3.693541,0,,,,,,,0.471817,-1.311795
-0.553035,0.266278,-0.080387,16.462765,3.701849,0,,,,,,,0.472648,-1.311795
-0.552204,0.266173,-0.078726,16.462824,3.710158,0,,,,,,,0.473478,-1.311795
