Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,mAU
13.474638,36.028156,,,,,,,,,14.500111,2.423781
13.475317,35.954422,,,,,,,,,14.500791,2.423781
13.475996,35.881756,,,,,,,,,14.50147,2.423781
13.476676,35.808323,,,,,,,,,14.502149,2.423781
13.477355,35.735382,,,,,,,,,14.502829,2.423781
13.478035,35.662548,,,,,,,,,14.503508,2.423781
13.478714,35.58984,,,,,,,,,14.504188,2.423781
13.479394,35.516808,,,,,,,,,14.504867,2.423781
13.480073,35.444752,,,,,,,,,14.505547,2.423781
13.480752,35.372955,,,,,,,,,14.506226,2.423781
13.481432,35.300953,,,,,,,,,14.506905,2.423781
13.482111,35.229156,,,,,,,,,14.507585,2.423781
13.482791,35.158535,,,,,,,,,14.508264,2.423781
13.48347,35.087284,,,,,,,,,14.508944,2.423781
13.484149,35.01675,,,,,,,,,14.509623,2.423781
13.484829,34.946022,,,,,,,,,14.510303,2.423781
13.485508,34.875515,,,,,,,,,14.510982,2.423781
13.486188,34.805351,,,,,,,,,14.511661,2.423781
13.486867,34.735279,,,,,,,,,14.512341,2.423781
13.487547,34.664654,,,,,,,,,14.51302,2.423781
13.488226,34.594433,,,,,,,,,14.5137,2.423781
13.488905,34.524509,,,,,,,,,14.514379,2.423781
13.489585,34.45414,,,,,,,,,14.515058,2.423781
13.490264,34.384296,,,,,,,,,14.515738,2.423781
13.490944,34.315071,,,,,,,,,14.516417,2.423781
13.491623,34.245754,,,,,,,,,14.517097,2.423781
13.492302,34.176434,,,,,,,,,14.517776,2.423781
13.492982,34.10672,,,,,,,,,14.518456,2.423781
13.493661,34.03751,,,,,,,,,14.519135,2.423781
13.494341,33.968723,,,,,,,,,14.519814,2.424326
13.49502,33.900978,,,,,,,,,14.520494,2.424871
13.4957,33.833176,,,,,,,,,14.521173,2.425416
13.496379,33.765354,,,,,,,,,14.521852,2.425962
13.497058,33.69754,,,,,,,,,14.522532,2.426507
13.497738,33.629791,,,,,,,,,14.523211,2.427052
13.498417,33.562572,,,,,,,,,14.52389,2.427597
13.499097,33.495991,,,,,,,,,14.52457,2.428143
13.499776,33.428013,,,,,,,,,14.525249,2.428688
13.500456,33.361736,,,,,,,,,14.525928,2.429233
13.501135,33.295265,,,,,,,,,14.526608,2.429233
13.501814,33.228344,,,,,,,,,14.527287,2.429233
13.502494,33.161903,,,,,,,,,14.527966,2.429233
13.503173,33.096085,,,,,,,,,14.528646,2.429233
13.503853,33.028767,,,,,,,,,14.529325,2.429233
13.504532,32.962116,,,,,,,,,14.530005,2.429233
13.505211,32.896744,,,,,,,,,14.530684,2.429233
13.505891,32.831955,,,,,,,,,14.531364,2.429233
13.50657,32.766552,,,,,,,,,14.532043,2.429233
13.50725,32.701721,,,,,,,,,14.532722,2.429233
13.507929,32.636726,,,,,,,,,14.533402,2.429233
13.508609,32.573444,,,,,,,,,14.534081,2.429233
13.509288,32.509785,,,,,,,,,14.534761,2.429233
13.509967,32.446068,,,,,,,,,14.53544,2.429233
13.510647,32.382168,,,,,,,,,14.536119,2.429233
13.511326,32.31937,,,,,,,,,14.536799,2.429233
13.512006,32.256207,,,,,,,,,14.537478,2.429233
13.512685,32.193913,,,,,,,,,14.538158,2.429233
13.513365,32.131077,,,,,,,,,14.538837,2.429233
13.514044,32.068439,,,,,,,,,14.539517,2.429233
13.514723,32.005604,,,,,,,,,14.540196,2.429772
13.515403,31.941996,,,,,,,,,14.540875,2.43031
13.516082,31.879244,,,,,,,,,14.541555,2.430849
13.516762,31.817062,,,,,,,,,14.542234,2.431388
13.517441,31.753992,,,,,,,,,14.542914,2.431927
13.51812,31.690397,,,,,,,,,14.543593,2.432466
13.5188,31.626936,,,,,,,,,14.544273,2.433004
13.519479,31.564358,,,,,,,,,14.544952,2.433543
13.520159,31.502838,,,,,,,,,14.545631,2.434082
13.520838,31.444643,,,,,,,,,14.546311,2.434621
13.521518,31.38953,,,,,,,,,14.54699,2.434621
13.522197,31.334385,,,,,,,,,14.54767,2.434621
13.522876,31.27607,,,,,,,,,14.548349,2.434621
13.523556,31.215187,,,,,,,,,14.549028,2.434621
13.524235,31.153837,,,,,,,,,14.549708,2.434621
13.524915,31.091951,,,,,,,,,14.550387,2.434621
13.525594,31.030445,,,,,,,,,14.551067,2.434621
13.526274,30.969666,,,,,,,,,14.551746,2.434621
13.526953,30.90913,,,,,,,,,14.552426,2.434621
13.527632,30.848341,,,,,,,,,14.553105,2.434621
13.528312,30.787224,,,,,,,,,14.553784,2.434621
13.528991,30.725969,,,,,,,,,14.554464,2.434621
13.529671,30.665236,,,,,,,,,14.555143,2.434621
13.53035,30.604683,,,,,,,,,14.555823,2.434621
13.531029,30.54344,,,,,,,,,14.556502,2.434621
13.531709,30.482723,,,,,,,,,14.557181,2.434621
13.532388,30.422934,,,,,,,,,14.557861,2.434621
13.533068,30.363279,,,,,,,,,14.55854,2.434621
13.533747,30.302727,,,,,,,,,14.55922,2.434621
13.534427,30.242645,,,,,,,,,14.559899,2.434621
13.535106,30.183046,,,,,,,,,14.560579,2.435153
13.535785,30.123323,,,,,,,,,14.561258,2.435686
13.536465,30.064297,,,,,,,,,14.561937,2.436219
13.537144,30.005438,,,,,,,,,14.562617,2.436751
13.537824,29.9468,,,,,,,,,14.563296,2.437284
13.538503,29.888029,,,,,,,,,14.563976,2.437816
13.539182,29.829163,,,,,,,,,14.564655,2.438349
13.539862,29.770565,,,,,,,,,14.565335,2.438881
13.540541,29.713015,,,,,,,,,14.566014,2.439414
13.541221,29.654644,,,,,,,,,14.566693,2.439946
13.5419,29.594769,,,,,,,,,14.567373,2.439946
13.54258,29.536472,,,,,,,,,14.568052,2.439946
13.543259,29.477787,,,,,,,,,14.568732,2.439946
13.543938,29.419607,,,,,,,,,14.569411,2.439946
13.544618,29.360271,,,,,,,,,14.57009,2.439946
13.545297,29.302092,,,,,,,,,14.57077,2.439946
13.545977,29.243994,,,,,,,,,14.571449,2.439946
13.546656,29.185518,,,,,,,,,14.572129,2.439946
13.547336,29.127575,,,,,,,,,14.572808,2.439946
13.548015,29.070057,,,,,,,,,14.573488,2.439946
13.548694,29.012917,,,,,,,,,14.574167,2.439946
13.549374,28.955042,,,,,,,,,14.574846,2.439946
13.550053,28.898092,,,,,,,,,14.575526,2.439946
13.550733,28.841532,,,,,,,,,14.576205,2.439946
13.551412,28.785461,,,,,,,,,14.576885,2.439946
13.552091,28.728987,,,,,,,,,14.577564,2.439946
13.552771,28.671953,,,,,,,,,14.578244,2.439946
13.55345,28.615381,,,,,,,,,14.578923,2.439946
13.55413,28.559082,,,,,,,,,14.579602,2.439946
13.554809,28.502008,,,,,,,,,14.580282,2.439946
13.555489,28.445032,,,,,,,,,14.580961,2.440473
13.556168,28.388601,,,,,,,,,14.581641,2.440999
13.556847,28.331873,,,,,,,,,14.58232,2.441525
13.557527,28.275669,,,,,,,,,14.582999,2.442051
13.558206,28.219666,,,,,,,,,14.583679,2.442578
13.558886,28.163439,,,,,,,,,14.584358,2.443104
13.559565,28.107546,,,,,,,,,14.585038,2.44363
13.560245,28.051455,,,,,,,,,14.585717,2.444157
13.560924,27.99622,,,,,,,,,14.586397,2.444683
13.561603,27.940401,,,,,,,,,14.587076,2.445209
13.562283,27.884714,,,,,,,,,14.587755,2.445209
13.562962,27.829391,,,,,,,,,14.588435,2.445209
13.563642,27.774858,,,,,,,,,14.589114,2.445209
13.564321,27.720648,,,,,,,,,14.589794,2.445209
13.565,27.66625,,,,,,,,,14.590473,2.445209
13.56568,27.610447,,,,,,,,,14.591152,2.445209
13.566359,27.555517,,,,,,,,,14.591832,2.445209
13.567039,27.501259,,,,,,,,,14.592511,2.445209
13.567718,27.447475,,,,,,,,,14.593191,2.445209
13.568398,27.393341,,,,,,,,,14.59387,2.445209
13.569077,27.339746,,,,,,,,,14.59455,2.445209
13.569756,27.286505,,,,,,,,,14.595229,2.445209
13.570436,27.232565,,,,,,,,,14.595908,2.445209
13.571115,27.179636,,,,,,,,,14.596588,2.445209
13.571795,27.126266,,,,,,,,,14.597267,2.445209
13.572474,27.072887,,,,,,,,,14.597947,2.445209
13.573153,27.019691,,,,,,,,,14.598626,2.445209
13.573833,26.967421,,,,,,,,,14.599306,2.445209
13.574512,26.919189,,,,,,,,,14.599985,2.445209
13.575191,26.87343,,,,,,,,,14.600664,2.445209
13.575871,26.825766,,,,,,,,,14.601344,2.445209
13.57655,26.775208,,,,,,,,,14.602023,2.445209
13.577229,26.72357,,,,,,,,,14.602703,2.445209
13.577909,26.67313,,,,,,,,,14.603382,2.445209
13.578588,26.621277,,,,,,,,,14.604061,2.445209
13.579268,26.568998,,,,,,,,,14.604741,2.445209
13.579947,26.517593,,,,,,,,,14.60542,2.445209
13.580626,26.466652,,,,,,,,,14.6061,2.445209
13.581306,26.415445,,,,,,,,,14.606779,2.445209
13.581985,26.364038,,,,,,,,,14.607459,2.445209
13.582664,26.31406,,,,,,,,,14.608138,2.445729
13.583344,26.262789,,,,,,,,,14.608817,2.44625
13.584023,26.212479,,,,,,,,,14.609497,2.44677
13.584703,26.160994,,,,,,,,,14.610176,2.44729
13.585382,26.110865,,,,,,,,,14.610856,2.44781
13.586061,26.060764,,,,,,,,,14.611535,2.44833
13.586741,26.010605,,,,,,,,,14.612215,2.448851
13.58742,25.960499,,,,,,,,,14.612894,2.449371
13.5881,25.910831,,,,,,,,,14.613573,2.449891
13.588779,25.86165,,,,,,,,,14.614253,2.450411
13.589459,25.812355,,,,,,,,,14.614932,2.450411
13.590138,25.763273,,,,,,,,,14.615612,2.450411
13.590817,25.714993,,,,,,,,,14.616291,2.450411
13.591497,25.666893,,,,,,,,,14.61697,2.450411
13.592176,25.618761,,,,,,,,,14.61765,2.450411
13.592856,25.570719,,,,,,,,,14.618329,2.450411
13.593535,25.522594,,,,,,,,,14.619009,2.450411
13.594215,25.474682,,,,,,,,,14.619688,2.450411
13.594894,25.427624,,,,,,,,,14.620368,2.450411
13.595573,25.380497,,,,,,,,,14.621047,2.450411
13.596253,25.33309,,,,,,,,,14.621726,2.450411
13.596932,25.286215,,,,,,,,,14.622406,2.450411
13.597612,25.238909,,,,,,,,,14.623085,2.450411
13.598291,25.192085,,,,,,,,,14.623765,2.450411
13.59897,25.145922,,,,,,,,,14.624444,2.450411
13.59965,25.10008,,,,,,,,,14.625123,2.450411
13.600329,25.053463,,,,,,,,,14.625803,2.450411
13.601009,25.007095,,,,,,,,,14.626482,2.450411
13.601688,24.961189,,,,,,,,,14.627162,2.450411
13.602368,24.91526,,,,,,,,,14.627841,2.450411
13.603047,24.868805,,,,,,,,,14.628521,2.450925
13.603726,24.822544,,,,,,,,,14.6292,2.451439
13.604406,24.776266,,,,,,,,,14.629879,2.451953
13.605085,24.731052,,,,,,,,,14.630559,2.452467
13.605765,24.686453,,,,,,,,,14.631238,2.452981
13.606444,24.641048,,,,,,,,,14.631918,2.453496
13.607123,24.596132,,,,,,,,,14.632597,2.45401
13.607803,24.550919,,,,,,,,,14.633277,2.454524
13.608482,24.50639,,,,,,,,,14.633956,2.455038
13.609162,24.462296,,,,,,,,,14.634635,2.455552
13.609841,24.417896,,,,,,,,,14.635315,2.455552
13.610521,24.374197,,,,,,,,,14.635994,2.455552
13.6112,24.328888,,,,,,,,,14.636674,2.455552
13.611879,24.284843,,,,,,,,,14.637353,2.455552
13.612559,24.241264,,,,,,,,,14.638032,2.455552
13.613238,24.197079,,,,,,,,,14.638712,2.455552
13.613918,24.153528,,,,,,,,,14.639391,2.455552
13.614597,24.109638,,,,,,,,,14.640071,2.455552
13.615277,24.065937,,,,,,,,,14.64075,2.455552
13.615956,24.022467,,,,,,,,,14.64143,2.455552
13.616635,23.979904,,,,,,,,,14.642109,2.455552
13.617315,23.937281,,,,,,,,,14.642788,2.455552
13.617994,23.895142,,,,,,,,,14.643468,2.455552
13.618674,23.852869,,,,,,,,,14.644147,2.455552
13.619353,23.810726,,,,,,,,,14.644827,2.455552
13.620032,23.768391,,,,,,,,,14.645506,2.455552
13.620712,23.725365,,,,,,,,,14.646186,2.455552
13.621391,23.683052,,,,,,,,,14.646865,2.455552
13.622071,23.641729,,,,,,,,,14.647544,2.455552
13.62275,23.600651,,,,,,,,,14.648224,2.455552
13.62343,23.558912,,,,,,,,,14.648903,2.45606
13.624109,23.517487,,,,,,,,,14.649583,2.456568
13.624788,23.476233,,,,,,,,,14.650262,2.457076
13.625468,23.434389,,,,,,,,,14.650941,2.457584
13.626147,23.393187,,,,,,,,,14.651621,2.458093
13.626827,23.353054,,,,,,,,,14.6523,2.458601
13.627506,23.313545,,,,,,,,,14.65298,2.459109
13.628186,23.276293,,,,,,,,,14.653659,2.459617
13.628865,23.240309,,,,,,,,,14.654339,2.460125
13.629544,23.202435,,,,,,,,,14.655018,2.460633
13.630224,23.161341,,,,,,,,,14.655697,2.460633
13.630903,23.119602,,,,,,,,,14.656377,2.460633
13.631583,23.078424,,,,,,,,,14.657056,2.460633
13.632262,23.03684,,,,,,,,,14.657736,2.460633
13.632941,22.995979,,,,,,,,,14.658415,2.460633
13.633621,22.955767,,,,,,,,,14.659094,2.460633
13.6343,22.915335,,,,,,,,,14.659774,2.460633
13.63498,22.874643,,,,,,,,,14.660453,2.460633
13.635659,22.834595,,,,,,,,,14.661133,2.460633
13.636339,22.795025,,,,,,,,,14.661812,2.460633
13.637018,22.755424,,,,,,,,,14.662492,2.460633
13.637697,22.71567,,,,,,,,,14.663171,2.460633
13.638377,22.676506,,,,,,,,,14.66385,2.460633
13.639056,22.637363,,,,,,,,,14.66453,2.460633
13.639736,22.598337,,,,,,,,,14.665209,2.460633
13.640415,22.558971,,,,,,,,,14.665889,2.460633
13.641094,22.519772,,,,,,,,,14.666568,2.460633
13.641774,22.480692,,,,,,,,,14.667248,2.460633
13.642453,22.44128,,,,,,,,,14.667927,2.460633
13.643133,22.40242,,,,,,,,,14.668606,2.460633
13.643812,22.36338,,,,,,,,,14.669286,2.461135
13.644492,22.325577,,,,,,,,,14.669965,2.461637
13.645171,22.288626,,,,,,,,,14.670645,2.46214
13.64585,22.250305,,,,,,,,,14.671324,2.462642
13.64653,22.212595,,,,,,,,,14.672003,2.463144
13.647209,22.17473,,,,,,,,,14.672683,2.463646
13.647889,22.137632,,,,,,,,,14.673362,2.464148
13.648568,22.100613,,,,,,,,,14.674042,2.46465
13.649248,22.063704,,,,,,,,,14.674721,2.465153
13.649927,22.026318,,,,,,,,,14.675401,2.465655
13.650606,21.988422,,,,,,,,,14.67608,2.465655
13.651286,21.951202,,,,,,,,,14.676759,2.465655
13.651965,21.913263,,,,,,,,,14.677439,2.465655
13.652645,21.876173,,,,,,,,,14.678118,2.465655
13.653324,21.839268,,,,,,,,,14.678798,2.465655
13.654003,21.803062,,,,,,,,,14.679477,2.465655
13.654683,21.767727,,,,,,,,,14.680157,2.465655
13.655362,21.730795,,,,,,,,,14.680836,2.465655
13.656042,21.693945,,,,,,,,,14.681515,2.465655
13.656721,21.657743,,,,,,,,,14.682195,2.465655
13.657401,21.621603,,,,,,,,,14.682874,2.465655
13.65808,21.584949,,,,,,,,,14.683554,2.465655
13.658759,21.549227,,,,,,,,,14.684233,2.465655
13.659439,21.513395,,,,,,,,,14.684912,2.465655
13.660118,21.476595,,,,,,,,,14.685592,2.465655
13.660798,21.441587,,,,,,,,,14.686271,2.465655
13.661477,21.406672,,,,,,,,,14.686951,2.465655
13.662157,21.370939,,,,,,,,,14.68763,2.465655
13.662836,21.335077,,,,,,,,,14.68831,2.465655
13.663515,21.300415,,,,,,,,,14.688989,2.465655
13.664195,21.26663,,,,,,,,,14.689668,2.466151
13.664874,21.233051,,,,,,,,,14.690348,2.466647
13.665554,21.199741,,,,,,,,,14.691027,2.467144
13.666233,21.165495,,,,,,,,,14.691707,2.46764
13.666912,21.131556,,,,,,,,,14.692386,2.468136
13.667592,21.098143,,,,,,,,,14.693065,2.468632
13.668271,21.064379,,,,,,,,,14.693745,2.469129
13.668951,21.030563,,,,,,,,,14.694424,2.469625
13.66963,20.996672,,,,,,,,,14.695104,2.470121
13.67031,20.963072,,,,,,,,,14.695783,2.470618
13.670989,20.930277,,,,,,,,,14.696463,2.470618
13.671668,20.896988,,,,,,,,,14.697142,2.470618
13.672348,20.863853,,,,,,,,,14.697821,2.470618
13.673027,20.830303,,,,,,,,,14.698501,2.470618
13.673707,20.79788,,,,,,,,,14.69918,2.470618
13.674386,20.765676,,,,,,,,,14.69986,2.470618
13.675065,20.732815,,,,,,,,,14.700539,2.470618
13.675745,20.700075,,,,,,,,,14.701219,2.470618
13.676424,20.666803,,,,,,,,,14.701898,2.470618
13.677104,20.633129,,,,,,,,,14.702577,2.470618
13.677783,20.599783,,,,,,,,,14.703257,2.470618
13.678463,20.566027,,,,,,,,,14.703936,2.470618
13.679142,20.533144,,,,,,,,,14.704616,2.470618
13.679821,20.500538,,,,,,,,,14.705295,2.470618
13.680501,20.468214,,,,,,,,,14.705974,2.470618
13.68118,20.437206,,,,,,,,,14.706654,2.470618
13.68186,20.408258,,,,,,,,,14.707333,2.470618
13.682539,20.379181,,,,,,,,,14.708013,2.470618
13.683219,20.347372,,,,,,,,,14.708692,2.470618
13.683898,20.315573,,,,,,,,,14.709372,2.470618
13.684577,20.283739,,,,,,,,,14.710051,2.471108
13.685257,20.251724,,,,,,,,,14.71073,2.471599
13.685936,20.220301,,,,,,,,,14.71141,2.472089
13.686616,20.188166,,,,,,,,,14.712089,2.47258
13.687295,20.15654,,,,,,,,,14.712769,2.47307
13.687974,20.12425,,,,,,,,,14.713448,2.473561
13.688654,20.093105,,,,,,,,,14.714128,2.474051
13.689333,20.060535,,,,,,,,,14.714807,2.474542
13.690013,20.029161,,,,,,,,,14.715486,2.475032
13.690692,19.997282,,,,,,,,,14.716166,2.475523
13.691372,19.966103,,,,,,,,,14.716845,2.475523
13.692051,19.934544,,,,,,,,,14.717525,2.475523
13.69273,19.902706,,,,,,,,,14.718204,2.475523
13.69341,19.871603,,,,,,,,,14.718883,2.475523
13.694089,19.839947,,,,,,,,,14.719563,2.475523
13.694769,19.807619,,,,,,,,,14.720242,2.475523
13.695448,19.776737,,,,,,,,,14.720922,2.475523
13.696128,19.745329,,,,,,,,,14.721601,2.475523
13.696807,19.714636,,,,,,,,,14.722281,2.475523
13.697486,19.68408,,,,,,,,,14.72296,2.475523
13.698166,19.653522,,,,,,,,,14.723639,2.475523
13.698845,19.622694,,,,,,,,,14.724319,2.475523
13.699525,19.592094,,,,,,,,,14.724998,2.475523
13.700204,19.561954,,,,,,,,,14.725677,2.475523
13.700883,19.530993,,,,,,,,,14.726357,2.475523
13.701563,19.500196,,,,,,,,,14.727036,2.475523
13.702242,19.470091,,,,,,,,,14.727715,2.475523
13.702922,19.44047,,,,,,,,,14.728395,2.475523
13.703601,19.411337,,,,,,,,,14.729074,2.475523
13.704281,19.38187,,,,,,,,,14.729753,2.475523
13.70496,19.352734,,,,,,,,,14.730433,2.475523
13.705639,19.323145,,,,,,,,,14.731112,2.475523
13.706319,19.293756,,,,,,,,,14.731791,2.475523
13.706998,19.264917,,,,,,,,,14.732471,2.475523
13.707678,19.235806,,,,,,,,,14.73315,2.475523
13.708357,19.206911,,,,,,,,,14.73383,2.475523
13.709036,19.178345,,,,,,,,,14.734509,2.475523
13.709716,19.149628,,,,,,,,,14.735189,2.475523
13.710395,19.122204,,,,,,,,,14.735868,2.475523
13.711075,19.094849,,,,,,,,,14.736547,2.475523
13.711754,19.067122,,,,,,,,,14.737227,2.476007
13.712434,19.039389,,,,,,,,,14.737906,2.476492
13.713113,19.012266,,,,,,,,,14.738586,2.476977
13.713792,18.9851,,,,,,,,,14.739265,2.477462
13.714472,18.957766,,,,,,,,,14.739944,2.477947
13.715151,18.931408,,,,,,,,,14.740624,2.478431
13.715831,18.90473,,,,,,,,,14.741303,2.478916
13.71651,18.879288,,,,,,,,,14.741983,2.479401
13.71719,18.853052,,,,,,,,,14.742662,2.479886
13.717869,18.827032,,,,,,,,,14.743342,2.480371
13.718548,18.800941,,,,,,,,,14.744021,2.480371
13.719228,18.774626,,,,,,,,,14.7447,2.480371
13.719907,18.748875,,,,,,,,,14.74538,2.480371
13.720587,18.723038,,,,,,,,,14.746059,2.480371
13.721266,18.697147,,,,,,,,,14.746739,2.480371
13.721945,18.671339,,,,,,,,,14.747418,2.480371
13.722625,18.645935,,,,,,,,,14.748098,2.480371
13.723304,18.62055,,,,,,,,,14.748777,2.480371
13.723984,18.59589,,,,,,,,,14.749456,2.480371
13.724663,18.570673,,,,,,,,,14.750136,2.480371
13.725343,18.545763,,,,,,,,,14.750815,2.480371
13.726022,18.521049,,,,,,,,,14.751495,2.480371
13.726701,18.496387,,,,,,,,,14.752174,2.480371
13.727381,18.472633,,,,,,,,,14.752853,2.480371
13.72806,18.449125,,,,,,,,,14.753533,2.480371
13.72874,18.425081,,,,,,,,,14.754212,2.480371
13.729419,18.400949,,,,,,,,,14.754892,2.480371
13.730099,18.376654,,,,,,,,,14.755571,2.480371
13.730778,18.352533,,,,,,,,,14.756251,2.480371
13.731457,18.328321,,,,,,,,,14.75693,2.480371
13.732137,18.304113,,,,,,,,,14.757609,2.48085
13.732816,18.2801,,,,,,,,,14.758289,2.481329
13.733496,18.256245,,,,,,,,,14.758968,2.481808
13.734175,18.233446,,,,,,,,,14.759648,2.482287
13.734854,18.211645,,,,,,,,,14.760327,2.482766
13.735534,18.190174,,,,,,,,,14.761006,2.483245
13.736213,18.168169,,,,,,,,,14.761686,2.483724
13.736893,18.144789,,,,,,,,,14.762365,2.484204
13.737572,18.120682,,,,,,,,,14.763045,2.484683
13.738252,18.096561,,,,,,,,,14.763724,2.485162
13.738931,18.073174,,,,,,,,,14.764404,2.485162
13.73961,18.050234,,,,,,,,,14.765083,2.485162
13.74029,18.027237,,,,,,,,,14.765762,2.485162
13.740969,18.003952,,,,,,,,,14.766442,2.485162
13.741649,17.980509,,,,,,,,,14.767121,2.485162
13.742328,17.957973,,,,,,,,,14.767801,2.485162
13.743007,17.935307,,,,,,,,,14.76848,2.485162
13.743687,17.911802,,,,,,,,,14.76916,2.485162
13.744366,17.888269,,,,,,,,,14.769839,2.485162
13.745046,17.865452,,,,,,,,,14.770518,2.485162
13.745725,17.84276,,,,,,,,,14.771198,2.485162
13.746405,17.820215,,,,,,,,,14.771877,2.485162
13.747084,17.797297,,,,,,,,,14.772557,2.485162
13.747763,17.774405,,,,,,,,,14.773236,2.485162
13.748443,17.751871,,,,,,,,,14.773915,2.485162
13.749122,17.72892,,,,,,,,,14.774595,2.485162
13.749802,17.704903,,,,,,,,,14.775274,2.485162
13.750481,17.682236,,,,,,,,,14.775954,2.485162
13.751161,17.660095,,,,,,,,,14.776633,2.485162
13.75184,17.63798,,,,,,,,,14.777313,2.485162
13.752519,17.616375,,,,,,,,,14.777992,2.485635
13.753199,17.593836,,,,,,,,,14.778671,2.486109
13.753878,17.572752,,,,,,,,,14.779351,2.486583
13.754558,17.550608,,,,,,,,,14.78003,2.487056
13.755237,17.528141,,,,,,,,,14.78071,2.48753
13.755916,17.506525,,,,,,,,,14.781389,2.488003
13.756596,17.484756,,,,,,,,,14.782069,2.488477
13.757275,17.46192,,,,,,,,,14.782748,2.48895
13.757955,17.440569,,,,,,,,,14.783427,2.489424
13.758634,17.419485,,,,,,,,,14.784107,2.489897
13.759314,17.398363,,,,,,,,,14.784786,2.489897
13.759993,17.376627,,,,,,,,,14.785466,2.489897
13.760672,17.355032,,,,,,,,,14.786145,2.489897
13.761352,17.333506,,,,,,,,,14.786824,2.489897
13.762031,17.312428,,,,,,,,,14.787504,2.489897
13.762711,17.291727,,,,,,,,,14.788183,2.489897
13.76339,17.270725,,,,,,,,,14.788863,2.489897
13.76407,17.249846,,,,,,,,,14.789542,2.489897
13.764749,17.228359,,,,,,,,,14.790222,2.489897
13.765428,17.206697,,,,,,,,,14.790901,2.489897
13.766108,17.185593,,,,,,,,,14.79158,2.489897
13.766787,17.164297,,,,,,,,,14.79226,2.489897
13.767467,17.14328,,,,,,,,,14.792939,2.489897
13.768146,17.12294,,,,,,,,,14.793619,2.489897
13.768825,17.102663,,,,,,,,,14.794298,2.489897
13.769505,17.082479,,,,,,,,,14.794978,2.489897
13.770184,17.062157,,,,,,,,,14.795657,2.489897
13.770864,17.042068,,,,,,,,,14.796336,2.489897
13.771543,17.021463,,,,,,,,,14.797016,2.489897
13.772223,17.000315,,,,,,,,,14.797695,2.489897
13.772902,16.97966,,,,,,,,,14.798375,2.490365
13.773581,16.958971,,,,,,,,,14.799054,2.490833
13.774261,16.938488,,,,,,,,,14.799733,2.491301
13.77494,16.917952,,,,,,,,,14.800413,2.491769
13.77562,16.897003,,,,,,,,,14.801092,2.492237
13.776299,16.876757,,,,,,,,,14.801772,2.492705
13.776978,16.856956,,,,,,,,,14.802451,2.493173
13.777658,16.836641,,,,,,,,,14.803131,2.493641
13.778337,16.815605,,,,,,,,,14.80381,2.494109
13.779016,16.795328,,,,,,,,,14.804489,2.494577
13.779696,16.775236,,,,,,,,,14.805169,2.494577
13.780375,16.755236,,,,,,,,,14.805848,2.494577
13.781054,16.736296,,,,,,,,,14.806528,2.494577
13.781734,16.716177,,,,,,,,,14.807207,2.494577
13.782413,16.696821,,,,,,,,,14.807886,2.494577
13.783092,16.677843,,,,,,,,,14.808566,2.494577
13.783772,16.657486,,,,,,,,,14.809245,2.494577
13.784451,16.636864,,,,,,,,,14.809925,2.494577
13.785131,16.616764,,,,,,,,,14.810604,2.494577
13.78581,16.596615,,,,,,,,,14.811284,2.494577
13.786489,16.577557,,,,,,,,,14.811963,2.494577
13.787169,16.557579,,,,,,,,,14.812642,2.494577
13.787848,16.539494,,,,,,,,,14.813322,2.494577
13.788528,16.523619,,,,,,,,,14.814001,2.494577
13.789207,16.506872,,,,,,,,,14.814681,2.494577
13.789886,16.489117,,,,,,,,,14.81536,2.494577
13.790566,16.470381,,,,,,,,,14.81604,2.494577
13.791245,16.450659,,,,,,,,,14.816719,2.494577
13.791925,16.430719,,,,,,,,,14.817398,2.494577
13.792604,16.410955,,,,,,,,,14.818078,2.494577
13.793284,16.391945,,,,,,,,,14.818757,2.49504
13.793963,16.373764,,,,,,,,,14.819437,2.495502
13.794642,16.354342,,,,,,,,,14.820116,2.495965
13.795322,16.335691,,,,,,,,,14.820795,2.496427
13.796001,16.316837,,,,,,,,,14.821475,2.49689
13.796681,16.298067,,,,,,,,,14.822154,2.497352
13.79736,16.278866,,,,,,,,,14.822834,2.497815
13.79804,16.260408,,,,,,,,,14.823513,2.498277
13.798719,16.242067,,,,,,,,,14.824193,2.49874
13.799398,16.223711,,,,,,,,,14.824872,2.499202
13.800078,16.205708,,,,,,,,,14.825551,2.499202
13.800757,16.187849,,,,,,,,,14.826231,2.499202
13.801437,16.168745,,,,,,,,,14.82691,2.499202
13.802116,16.150158,,,,,,,,,14.82759,2.499202
13.802795,16.131479,,,,,,,,,14.828269,2.499202
13.803475,16.112537,,,,,,,,,14.828949,2.499202
13.804154,16.09371,,,,,,,,,14.829628,2.499202
13.804834,16.075668,,,,,,,,,14.830307,2.499202
13.805513,16.057945,,,,,,,,,14.830987,2.499202
13.806193,16.039495,,,,,,,,,14.831666,2.499202
13.806872,16.02141,,,,,,,,,14.832346,2.499202
13.807551,16.003588,,,,,,,,,14.833025,2.499202
13.808231,15.986249,,,,,,,,,14.833704,2.499202
13.80891,15.969121,,,,,,,,,14.834384,2.499202
13.80959,15.951898,,,,,,,,,14.835063,2.499202
